request_id,is_finished,start_time,finish_time,time_consumption
46888942950774099797482795337845990745,True,2024-05-19 02:58:28.087595,2024-05-19 02:59:11.410143,43.32254767417908
91697963945402217591887507852856847654,True,2024-05-19 02:58:30.327457,2024-05-19 02:59:13.567003,43.23954653739929
109125335249194574153409624518702137936,True,2024-05-19 02:58:34.734211,2024-05-19 02:59:17.915972,43.181761264801025
84982403763824768810504852735094473028,True,2024-05-19 02:58:46.019066,2024-05-19 02:59:26.937982,40.91891622543335
101400354004566636134355728228520430908,True,2024-05-19 02:58:49.280954,2024-05-19 02:59:26.937982,37.65702819824219
316017372245518654048320785516180687844,True,2024-05-19 02:58:57.103156,2024-05-19 02:59:26.937982,29.83482599258423
153125786008770103628573248466132322245,True,2024-05-19 02:59:04.645207,2024-05-19 02:59:46.029199,41.383991956710815
44502456342191425136525077932828038754,True,2024-05-19 02:59:13.029860,2024-05-19 02:59:54.030997,41.001137018203735
290790149814686752878122803501947774645,True,2024-05-19 02:59:17.170413,2024-05-19 03:00:03.659094,46.48868131637573
45972617017660657837097334866048139047,True,2024-05-19 02:59:21.497154,2024-05-19 03:00:04.522025,43.02487134933472
138479083825650088072405591653060182625,True,2024-05-19 02:59:26.525894,2024-05-19 03:00:11.690738,45.164843797683716
7503838416798411958305076829323402727,True,2024-05-19 02:59:33.531942,2024-05-19 03:00:18.083978,44.55203604698181
336009016177223925938274923426011232702,True,2024-05-19 02:59:40.772122,2024-05-19 03:00:26.395765,45.623642683029175
183720442354013697466023358771494132011,True,2024-05-19 02:59:48.313325,2024-05-19 03:00:34.318002,46.004677295684814
230364119099532944871312224127543751303,True,2024-05-19 02:59:54.152272,2024-05-19 03:00:41.102732,46.95046043395996
285528230462409904035620464415533698185,True,2024-05-19 02:59:55.877791,2024-05-19 03:00:44.074330,48.19653916358948
20312830266410671247367491111144528217,True,2024-05-19 02:59:59.343022,2024-05-19 03:00:47.014026,47.671003580093384
95072360789067473404586253535561665297,True,2024-05-19 03:00:04.328876,2024-05-19 03:00:47.751010,43.422133445739746
105208418380671787468804455005942369473,False,2024-05-19 02:59:57.684499,2024-05-19 03:00:47.751054,50.06655502319336
14404838831847516780929687051688943112,False,2024-05-19 03:00:05.140053,2024-05-19 03:00:47.751057,42.611004114151
68578352801083942091406939571338076444,False,2024-05-19 03:00:06.842745,2024-05-19 03:00:47.751060,40.90831422805786
31100059829373868922436310725645348961,False,2024-05-19 03:00:10.335759,2024-05-19 03:00:47.751061,37.41530132293701
286154161865545679813521140773442596771,True,2024-05-19 03:00:13.827960,2024-05-19 03:01:10.266017,56.4380578994751
206597417362565305071241029797948373781,False,2024-05-19 03:00:16.282723,2024-05-19 03:01:10.266054,53.983330726623535
146389369744854388238514743369085935133,False,2024-05-19 03:00:19.502121,2024-05-19 03:01:10.266058,50.7639365196228
330575359374305478093881477316219614716,False,2024-05-19 03:00:27.046978,2024-05-19 03:01:10.266061,43.219083309173584
241090367089227246313342899746536751295,False,2024-05-19 03:00:30.045471,2024-05-19 03:01:10.266055,40.22058463096619
205724095094826987824474051198895556633,False,2024-05-19 03:00:34.165368,2024-05-19 03:01:10.266062,36.10069465637207
138177430155732866761398271610303687773,False,2024-05-19 03:00:33.564541,2024-05-19 03:01:10.266059,36.701518297195435
213163338126390997308317390313451074892,True,2024-05-19 03:00:40.747510,2024-05-19 03:01:32.251012,51.503501176834106
173857551557087589055604473431615918964,True,2024-05-19 03:00:44.311707,2024-05-19 03:01:43.911854,59.60014724731445
169881468705764486403491662773733901329,False,2024-05-19 03:00:48.490966,2024-05-19 03:01:43.911898,55.420931577682495
293911161554606468833204774212273815342,False,2024-05-19 03:00:52.351320,2024-05-19 03:01:43.911900,51.560580015182495
210513825426346293307505292134295718339,False,2024-05-19 03:00:55.496841,2024-05-19 03:01:43.911906,48.415064334869385
105629565993978111194774703642909521697,False,2024-05-19 03:01:00.957102,2024-05-19 03:01:43.911907,42.95480489730835
176103303133794063822535769825593055505,False,2024-05-19 03:01:01.309345,2024-05-19 03:01:43.911901,42.60255551338196
98668273906123676753356373814807464043,False,2024-05-19 03:01:03.183236,2024-05-19 03:01:43.911902,40.728665590286255
255901088137039022640479429628942303884,False,2024-05-19 03:01:04.152300,2024-05-19 03:01:43.911903,39.75960326194763
168104254582748820834171556208619636304,True,2024-05-19 03:01:17.615080,2024-05-19 03:02:05.215375,47.60029578208923
56744244882374215054845196149610373941,True,2024-05-19 03:01:19.835641,2024-05-19 03:02:05.853005,46.01736402511597
130631236770986603412245473762945359304,False,2024-05-19 03:01:20.674547,2024-05-19 03:02:05.853036,45.17848873138428
212134063763025280169376967934667410711,False,2024-05-19 03:01:22.834862,2024-05-19 03:02:05.853039,43.0181770324707
88007711786433353936976890982695794329,True,2024-05-19 03:01:26.578766,2024-05-19 03:02:08.407056,41.828289270401
141089879743007870016651625068350555738,True,2024-05-19 03:01:26.964998,2024-05-19 03:02:08.407056,41.442057371139526
141715046388249930497314234971258670354,True,2024-05-19 03:01:31.631603,2024-05-19 03:02:16.179987,44.548383474349976
