step_count,timestamp,status,num_scheduled_reqs,num_req_of_256,num_req_of_512,num_req_of_768,step_worker_time_consumption
2,2024-05-19 01:30:53.630783,RequestStatus.EMPTY,0,0,0,0,None
3,2024-05-19 01:30:54.059448,RequestStatus.PREPARE,1,1,0,0,0.41467857360839844
4,2024-05-19 01:30:54.626809,RequestStatus.DENOISING,1,1,0,0,0.5416812896728516
5,2024-05-19 01:30:54.675556,RequestStatus.DENOISING,1,1,0,0,0.04902195930480957
6,2024-05-19 01:30:54.803457,RequestStatus.DENOISING,1,1,0,0,0.05904650688171387
7,2024-05-19 01:30:54.817978,RequestStatus.DENOISING,1,1,0,0,0.07602214813232422
8,2024-05-19 01:30:54.865658,RequestStatus.DENOISING,1,1,0,0,0.04493308067321777
9,2024-05-19 01:30:55.002959,RequestStatus.DENOISING,1,1,0,0,0.04860734939575195
10,2024-05-19 01:30:55.008819,RequestStatus.DENOISING,1,1,0,0,0.07802486419677734
11,2024-05-19 01:30:55.055523,RequestStatus.DENOISING,1,1,0,0,0.04564952850341797
12,2024-05-19 01:30:55.102929,RequestStatus.DENOISING,1,1,0,0,0.04335808753967285
13,2024-05-19 01:30:55.203453,RequestStatus.DENOISING,1,1,0,0,0.07446455955505371
14,2024-05-19 01:30:55.241711,RequestStatus.DENOISING,1,1,0,0,0.05192065238952637
15,2024-05-19 01:30:55.289578,RequestStatus.DENOISING,1,1,0,0,0.045119524002075195
16,2024-05-19 01:30:55.413797,RequestStatus.DENOISING,1,1,0,0,0.06568360328674316
17,2024-05-19 01:30:55.432325,RequestStatus.DENOISING,1,1,0,0,0.07123804092407227
18,2024-05-19 01:30:55.476903,RequestStatus.DENOISING,1,1,0,0,0.041901588439941406
19,2024-05-19 01:30:55.612264,RequestStatus.DENOISING,1,1,0,0,0.0534970760345459
20,2024-05-19 01:30:55.621056,RequestStatus.DENOISING,1,1,0,0,0.07632946968078613
21,2024-05-19 01:30:55.663145,RequestStatus.DENOISING,1,1,0,0,0.04378533363342285
22,2024-05-19 01:30:55.802021,RequestStatus.DENOISING,1,1,0,0,0.04977536201477051
23,2024-05-19 01:30:55.809368,RequestStatus.DENOISING,1,1,0,0,0.07866597175598145
24,2024-05-19 01:30:55.852716,RequestStatus.DENOISING,1,1,0,0,0.04322934150695801
25,2024-05-19 01:30:55.900913,RequestStatus.DENOISING,1,1,0,0,0.04544472694396973
26,2024-05-19 01:30:56.108093,RequestStatus.DENOISING,1,1,0,0,0.07790184020996094
27,2024-05-19 01:30:56.144282,RequestStatus.DENOISING,1,1,0,0,0.16053318977355957
28,2024-05-19 01:30:56.189281,RequestStatus.DENOISING,1,1,0,0,0.04227042198181152
29,2024-05-19 01:30:56.303986,RequestStatus.DENOISING,1,1,0,0,0.08031105995178223
30,2024-05-19 01:30:56.363689,RequestStatus.DENOISING,1,1,0,0,0.08582377433776855
31,2024-05-19 01:30:56.504898,RequestStatus.DENOISING,1,1,0,0,0.04924178123474121
32,2024-05-19 01:30:56.518013,RequestStatus.DENOISING,1,1,0,0,0.08723187446594238
33,2024-05-19 01:30:56.570693,RequestStatus.DENOISING,1,1,0,0,0.04992079734802246
34,2024-05-19 01:30:56.703807,RequestStatus.DENOISING,1,1,0,0,0.049031734466552734
35,2024-05-19 01:30:56.715989,RequestStatus.DENOISING,1,1,0,0,0.08808135986328125
36,2024-05-19 01:30:56.764114,RequestStatus.DENOISING,1,1,0,0,0.045316457748413086
37,2024-05-19 01:30:56.900536,RequestStatus.DENOISING,1,1,0,0,0.051140546798706055
38,2024-05-19 01:30:56.907159,RequestStatus.DENOISING,1,1,0,0,0.07391595840454102
39,2024-05-19 01:30:56.956296,RequestStatus.DENOISING,1,1,0,0,0.04865312576293945
40,2024-05-19 01:30:57.089096,RequestStatus.DENOISING,1,1,0,0,0.04471921920776367
41,2024-05-19 01:30:57.098957,RequestStatus.DENOISING,1,1,0,0,0.07366204261779785
42,2024-05-19 01:30:57.142874,RequestStatus.DENOISING,1,1,0,0,0.04687070846557617
43,2024-05-19 01:30:57.187446,RequestStatus.DENOISING,1,1,0,0,0.04187321662902832
44,2024-05-19 01:30:57.289142,RequestStatus.DENOISING,1,1,0,0,0.07759237289428711
45,2024-05-19 01:30:57.326166,RequestStatus.DENOISING,1,1,0,0,0.05646228790283203
46,2024-05-19 01:30:57.372989,RequestStatus.DENOISING,1,1,0,0,0.04415297508239746
47,2024-05-19 01:30:57.499940,RequestStatus.DENOISING,1,1,0,0,0.06530141830444336
48,2024-05-19 01:30:57.511951,RequestStatus.DENOISING,1,1,0,0,0.06703758239746094
49,2024-05-19 01:30:57.560102,RequestStatus.DENOISING,1,1,0,0,0.04407310485839844
50,2024-05-19 01:30:57.692184,RequestStatus.DENOISING,1,1,0,0,0.04471564292907715
51,2024-05-19 01:30:57.699846,RequestStatus.DENOISING,1,1,0,0,0.07056617736816406
52,2024-05-19 01:30:57.745477,RequestStatus.DENOISING,1,1,0,0,0.046568870544433594
53,2024-05-19 01:30:57.880216,RequestStatus.DENOISING,1,1,0,0,0.052215576171875
54,2024-05-19 01:30:57.887362,RequestStatus.DENOISING,1,1,0,0,0.07350659370422363
55,2024-05-19 01:30:57.967007,RequestStatus.POSTPROCESSING,1,1,0,0,0.0754997730255127
56,2024-05-19 01:30:58.059137,RequestStatus.EMPTY,0,0,0,0,None
57,2024-05-19 01:30:58.071564,RequestStatus.EMPTY,0,0,0,0,None
58,2024-05-19 01:30:59.310879,RequestStatus.PREPARE,3,0,1,2,1.1176156997680664
59,2024-05-19 01:30:59.590232,RequestStatus.DENOISING,3,0,1,2,0.2921013832092285
60,2024-05-19 01:30:59.780847,RequestStatus.DENOISING,3,0,1,2,0.17789053916931152
61,2024-05-19 01:31:00.427202,RequestStatus.DENOISING,3,0,1,2,0.25252199172973633
