timestamp,utilization
2024-05-19 05:27:12.857112,0.0
2024-05-19 05:27:14.779944,0.0
2024-05-19 05:27:15.375917,6.166666666666667
2024-05-19 05:27:15.565727,13.5
2024-05-19 05:27:15.778656,29.5
2024-05-19 05:27:15.993694,25.0
2024-05-19 05:27:16.194602,26.0
2024-05-19 05:27:16.397284,29.0
2024-05-19 05:27:16.729988,25.5
2024-05-19 05:27:16.921983,18.5
2024-05-19 05:27:17.114168,20.0
2024-05-19 05:27:17.312950,26.5
2024-05-19 05:27:17.514920,27.0
2024-05-19 05:27:17.716639,28.5
2024-05-19 05:27:17.915903,26.5
2024-05-19 05:27:18.116953,29.0
2024-05-19 05:27:18.315421,26.0
2024-05-19 05:27:18.509986,27.5
2024-05-19 05:27:18.734954,29.5
2024-05-19 05:27:18.935908,26.0
2024-05-19 05:27:19.140905,26.5
2024-05-19 05:27:19.336995,27.5
2024-05-19 05:27:19.695458,27.5
2024-05-19 05:27:19.873929,8.0
2024-05-19 05:27:20.078555,25.5
2024-05-19 05:27:20.280953,20.0
2024-05-19 05:27:20.506953,28.5
2024-05-19 05:27:20.715896,25.0
2024-05-19 05:27:20.909186,27.0
2024-05-19 05:27:21.112532,29.0
2024-05-19 05:27:21.321840,25.0
2024-05-19 05:27:21.535706,27.5
2024-05-19 05:27:21.733950,28.5
2024-05-19 05:27:21.939912,26.5
2024-05-19 05:27:22.142442,28.0
2024-05-19 05:27:22.357469,26.0
2024-05-19 05:27:22.678923,25.5
2024-05-19 05:27:22.911165,23.0
2024-05-19 05:27:23.119242,26.0
2024-05-19 05:27:23.338904,26.5
2024-05-19 05:27:23.830993,0.0
2024-05-19 05:27:25.568967,0.0
2024-05-19 05:27:26.008958,12.25
2024-05-19 05:27:26.211532,32.0
2024-05-19 05:27:26.411916,40.5
2024-05-19 05:27:26.621823,41.0
2024-05-19 05:27:26.829948,43.5
2024-05-19 05:27:27.038606,43.0
2024-05-19 05:27:27.255904,40.0
2024-05-19 05:27:27.455906,41.0
2024-05-19 05:27:27.675924,44.5
2024-05-19 05:27:27.878288,46.0
2024-05-19 05:27:28.072952,38.5
2024-05-19 05:27:28.269869,41.0
2024-05-19 05:27:28.529352,12.5
2024-05-19 05:27:28.796802,40.0
2024-05-19 05:27:29.013991,26.0
2024-05-19 05:27:29.210959,43.0
2024-05-19 05:27:29.413956,46.0
2024-05-19 05:27:29.605257,42.5
2024-05-19 05:27:29.806080,41.0
2024-05-19 05:27:30.010951,39.5
2024-05-19 05:27:30.216388,45.5
2024-05-19 05:27:30.426030,43.5
2024-05-19 05:27:30.631055,40.5
2024-05-19 05:27:30.837951,41.5
2024-05-19 05:27:31.069181,44.0
2024-05-19 05:27:31.407901,34.5
2024-05-19 05:27:33.307604,4.5
2024-05-19 05:27:33.738875,19.75
2024-05-19 05:27:33.945957,31.0
2024-05-19 05:27:34.282252,37.5
2024-05-19 05:27:34.733072,25.0
2024-05-19 05:27:34.950619,37.0
2024-05-19 05:27:35.171674,37.0
2024-05-19 05:27:35.462261,37.0
2024-05-19 05:27:35.667894,29.5
2024-05-19 05:27:35.925953,35.5
2024-05-19 05:27:36.126808,39.0
2024-05-19 05:27:36.335893,37.5
2024-05-19 05:27:36.535892,37.0
2024-05-19 05:27:36.733954,37.5
2024-05-19 05:27:36.935893,37.5
2024-05-19 05:27:37.287043,8.0
2024-05-19 05:27:37.666952,34.5
2024-05-19 05:27:37.883924,30.0
2024-05-19 05:27:39.803919,1.5555555555555556
2024-05-19 05:27:40.014021,5.5
2024-05-19 05:27:40.271086,13.5
2024-05-19 05:27:40.535894,21.0
2024-05-19 05:27:40.735906,27.5
2024-05-19 05:27:40.945954,24.5
2024-05-19 05:27:41.148913,26.0
2024-05-19 05:27:41.347905,26.5
2024-05-19 05:27:41.551666,26.0
2024-05-19 05:27:41.752951,27.5
2024-05-19 05:27:41.951905,25.5
2024-05-19 05:27:42.174413,25.5
2024-05-19 05:27:42.384978,25.0
2024-05-19 05:27:42.606949,25.0
2024-05-19 05:27:42.804273,25.5
2024-05-19 05:27:43.144385,14.5
2024-05-19 05:27:43.372951,18.5
2024-05-19 05:27:43.592423,20.5
2024-05-19 05:27:43.805854,24.0
2024-05-19 05:27:44.007488,24.5
2024-05-19 05:27:44.212881,25.5
2024-05-19 05:27:44.402689,26.0
2024-05-19 05:27:44.603925,27.5
2024-05-19 05:27:44.815904,26.0
2024-05-19 05:27:45.025285,25.5
2024-05-19 05:27:45.250952,18.0
2024-05-19 05:27:45.456054,16.0
2024-05-19 05:27:45.706944,14.5
2024-05-19 05:27:47.452981,1.125
2024-05-19 05:27:47.671026,0.0
2024-05-19 05:27:47.891893,10.0
2024-05-19 05:27:48.099450,24.5
2024-05-19 05:27:48.302062,25.5
2024-05-19 05:27:48.515953,28.0
2024-05-19 05:27:48.739234,25.5
2024-05-19 05:27:49.054867,18.0
2024-05-19 05:27:49.311629,19.5
2024-05-19 05:27:49.529305,26.5
2024-05-19 05:27:49.745956,19.0
2024-05-19 05:27:51.642997,2.4444444444444446
2024-05-19 05:27:51.955499,9.0
2024-05-19 05:27:52.405147,28.25
2024-05-19 05:27:52.603911,37.0
2024-05-19 05:27:52.827906,39.0
2024-05-19 05:27:53.030977,36.0
2024-05-19 05:27:53.254107,37.0
2024-05-19 05:27:53.464973,39.0
2024-05-19 05:27:53.674698,37.5
2024-05-19 05:27:53.882688,36.5
2024-05-19 05:27:54.095906,36.0
2024-05-19 05:27:54.309587,36.5
2024-05-19 05:27:54.871084,36.75
2024-05-19 05:27:55.159001,32.5
2024-05-19 05:27:55.361841,30.0
2024-05-19 05:27:55.561953,37.0
2024-05-19 05:27:55.765947,36.5
2024-05-19 05:27:55.973500,37.5
2024-05-19 05:27:56.204208,36.5
2024-05-19 05:27:56.427892,36.0
2024-05-19 05:27:56.651705,36.0
2024-05-19 05:27:56.858222,34.5
2024-05-19 05:27:57.271913,35.75
2024-05-19 05:27:57.487912,37.5
2024-05-19 05:27:57.819201,26.5
2024-05-19 05:27:58.092958,28.5
2024-05-19 05:27:58.300950,36.0
2024-05-19 05:27:58.496962,37.5
2024-05-19 05:28:00.460042,6.722222222222222
2024-05-19 05:28:01.013961,20.0
2024-05-19 05:28:01.231891,23.0
2024-05-19 05:28:01.427925,38.5
2024-05-19 05:28:01.627895,41.0
2024-05-19 05:28:02.083983,39.75
2024-05-19 05:28:02.289221,39.0
2024-05-19 05:28:02.504950,39.5
2024-05-19 05:28:02.741374,40.0
2024-05-19 05:28:02.947895,38.5
2024-05-19 05:28:03.163903,36.5
2024-05-19 05:28:03.387645,34.5
2024-05-19 05:28:03.969508,19.5
2024-05-19 05:28:04.188852,32.5
2024-05-19 05:28:04.403912,34.0
2024-05-19 05:28:06.348522,4.5
2024-05-19 05:28:06.847896,16.25
2024-05-19 05:28:07.061893,31.0
2024-05-19 05:28:07.914819,22.0
2024-05-19 05:28:08.120870,40.5
2024-05-19 05:28:08.342822,39.0
2024-05-19 05:28:08.544208,38.5
2024-05-19 05:28:08.987902,37.5
2024-05-19 05:28:09.203948,35.5
2024-05-19 05:28:09.549963,9.0
2024-05-19 05:28:09.808977,20.5
2024-05-19 05:28:10.027921,17.0
2024-05-19 05:28:10.241509,25.0
2024-05-19 05:28:10.431907,25.0
2024-05-19 05:28:10.646791,26.5
2024-05-19 05:28:10.871034,26.5
2024-05-19 05:28:12.923897,2.2222222222222223
2024-05-19 05:28:13.153942,14.5
2024-05-19 05:28:13.897924,23.25
2024-05-19 05:28:14.109107,40.0
2024-05-19 05:28:14.317724,39.5
2024-05-19 05:28:14.526861,39.5
2024-05-19 05:28:14.955752,39.0
2024-05-19 05:28:15.267927,38.5
2024-05-19 05:28:15.452721,20.5
2024-05-19 05:28:15.891137,35.25
2024-05-19 05:28:16.087891,39.5
2024-05-19 05:28:16.298518,39.5
2024-05-19 05:28:16.505565,38.5
2024-05-19 05:28:16.931898,40.0
2024-05-19 05:28:17.131923,37.5
2024-05-19 05:28:17.333669,39.5
2024-05-19 05:28:19.524284,6.0
2024-05-19 05:28:20.013954,22.75
2024-05-19 05:28:20.439027,37.5
2024-05-19 05:28:20.881325,31.5
2024-05-19 05:28:21.225473,41.5
2024-05-19 05:28:21.639767,24.75
2024-05-19 05:28:22.082766,38.5
2024-05-19 05:28:22.299891,42.0
2024-05-19 05:28:22.747600,42.0
2024-05-19 05:28:24.645815,9.5
2024-05-19 05:28:25.283770,28.0
2024-05-19 05:28:25.696166,43.0
2024-05-19 05:28:26.337004,45.833333333333336
2024-05-19 05:28:26.773010,43.25
2024-05-19 05:28:27.419890,30.0
2024-05-19 05:28:27.860950,40.25
2024-05-19 05:28:28.561483,43.0
2024-05-19 05:28:30.494031,8.5625
2024-05-19 05:28:31.171892,36.0
2024-05-19 05:28:31.615899,40.5
2024-05-19 05:28:32.278957,46.333333333333336
2024-05-19 05:28:32.500728,50.0
2024-05-19 05:28:33.791984,28.333333333333332
2024-05-19 05:28:34.423803,44.833333333333336
2024-05-19 05:28:34.843667,43.25
2024-05-19 05:28:35.491913,44.5
2024-05-19 05:28:36.070453,47.5
2024-05-19 05:28:36.559342,39.75
