timestamp,utilization
2024-05-19 04:31:40.216768,0.0
2024-05-19 04:31:40.652509,0.0
2024-05-19 04:31:41.292815,1.1666666666666667
2024-05-19 04:31:41.505812,5.0
2024-05-19 04:31:41.793421,19.0
2024-05-19 04:31:41.991896,10.0
2024-05-19 04:31:42.239567,14.5
2024-05-19 04:31:42.671345,4.25
2024-05-19 04:31:42.884664,2.0
2024-05-19 04:31:43.119915,12.0
2024-05-19 04:31:43.334646,33.0
2024-05-19 04:31:43.548300,33.0
2024-05-19 04:31:43.744273,34.0
2024-05-19 04:31:43.960953,33.5
2024-05-19 04:31:44.162957,31.5
2024-05-19 04:31:44.757168,12.5
2024-05-19 04:31:45.139917,2.25
2024-05-19 04:31:45.381519,16.5
2024-05-19 04:31:45.811956,7.5
2024-05-19 04:31:46.030962,3.0
2024-05-19 04:31:46.735105,9.166666666666666
2024-05-19 04:31:46.954932,12.0
2024-05-19 04:31:47.179173,25.0
2024-05-19 04:31:47.423596,29.5
2024-05-19 04:31:47.972272,8.75
2024-05-19 04:31:48.414163,11.5
2024-05-19 04:31:48.887937,22.75
2024-05-19 04:31:49.358970,10.0
2024-05-19 04:31:49.811462,12.0
2024-05-19 04:31:50.253841,12.25
2024-05-19 04:31:50.587904,16.5
2024-05-19 04:31:51.340574,7.0
2024-05-19 04:31:51.571925,34.0
2024-05-19 04:31:51.788012,34.5
2024-05-19 04:31:52.018955,35.5
2024-05-19 04:31:52.225958,33.0
2024-05-19 04:31:52.451893,36.5
2024-05-19 04:31:52.662954,36.0
2024-05-19 04:31:52.905983,36.5
2024-05-19 04:31:53.460746,18.0
2024-05-19 04:31:53.946189,13.25
2024-05-19 04:31:54.168478,38.5
2024-05-19 04:31:54.631923,28.25
2024-05-19 04:31:54.848820,34.5
2024-05-19 04:31:55.065971,39.0
2024-05-19 04:31:55.292949,40.5
2024-05-19 04:31:55.518970,42.0
2024-05-19 04:31:55.724685,41.0
2024-05-19 04:31:55.938682,28.5
2024-05-19 04:31:56.403905,1.5
2024-05-19 04:31:56.661503,29.0
2024-05-19 04:31:57.380069,19.166666666666668
2024-05-19 04:31:57.595575,22.0
2024-05-19 04:31:57.811937,38.5
2024-05-19 04:31:58.575909,22.5
2024-05-19 04:31:59.038463,17.25
2024-05-19 04:31:59.300547,9.0
2024-05-19 04:31:59.825085,32.5
2024-05-19 04:32:00.335704,21.75
2024-05-19 04:32:00.555017,42.0
2024-05-19 04:32:00.755599,39.0
2024-05-19 04:32:00.961971,38.0
2024-05-19 04:32:01.549973,17.75
2024-05-19 04:32:01.786884,14.5
2024-05-19 04:32:02.123916,35.0
2024-05-19 04:32:02.331915,21.5
2024-05-19 04:32:02.772869,17.5
2024-05-19 04:32:03.255912,25.25
2024-05-19 04:32:03.481599,0.0
2024-05-19 04:32:03.707915,26.5
2024-05-19 04:32:03.989951,7.5
2024-05-19 04:32:04.533988,20.75
2024-05-19 04:32:04.762600,4.5
2024-05-19 04:32:05.080154,15.0
2024-05-19 04:32:05.318634,26.5
2024-05-19 04:32:05.522951,35.0
2024-05-19 04:32:05.751887,36.5
2024-05-19 04:32:05.959131,36.5
2024-05-19 04:32:06.200122,36.5
2024-05-19 04:32:06.759700,16.75
2024-05-19 04:32:07.173813,11.5
2024-05-19 04:32:07.433610,13.0
2024-05-19 04:32:07.962964,20.5
2024-05-19 04:32:08.278955,20.0
2024-05-19 04:32:09.193967,4.666666666666667
2024-05-19 04:32:09.400950,24.0
2024-05-19 04:32:10.207911,11.333333333333334
2024-05-19 04:32:10.445928,9.0
2024-05-19 04:32:10.651906,31.0
2024-05-19 04:32:10.947923,14.5
2024-05-19 04:32:11.209942,33.5
2024-05-19 04:32:11.436947,29.5
2024-05-19 04:32:11.739599,5.0
2024-05-19 04:32:11.970958,36.5
2024-05-19 04:32:12.210952,32.5
2024-05-19 04:32:13.193958,8.5
2024-05-19 04:32:13.457790,22.0
2024-05-19 04:32:13.980957,0.0
2024-05-19 04:32:14.276090,22.5
2024-05-19 04:32:14.513074,18.0
2024-05-19 04:32:14.745861,11.5
2024-05-19 04:32:15.202973,14.75
2024-05-19 04:32:15.432957,0.0
2024-05-19 04:32:15.659913,35.0
2024-05-19 04:32:15.877947,34.5
2024-05-19 04:32:16.641572,15.0
2024-05-19 04:32:16.908497,12.5
2024-05-19 04:32:17.111896,26.5
2024-05-19 04:32:17.317190,38.0
2024-05-19 04:32:17.542734,34.0
2024-05-19 04:32:17.736270,35.0
2024-05-19 04:32:17.966805,36.5
2024-05-19 04:32:18.202899,33.5
2024-05-19 04:32:18.456953,37.0
2024-05-19 04:32:19.083922,0.5
2024-05-19 04:32:19.284546,0.0
2024-05-19 04:32:19.876975,6.75
2024-05-19 04:32:20.112891,0.0
2024-05-19 04:32:20.566967,6.25
2024-05-19 04:32:20.787378,4.0
2024-05-19 04:32:20.994673,18.5
2024-05-19 04:32:21.211004,18.5
2024-05-19 04:32:21.425957,18.5
2024-05-19 04:32:21.635916,18.5
2024-05-19 04:32:21.835645,18.0
2024-05-19 04:32:22.047009,19.5
2024-05-19 04:32:22.259963,17.5
2024-05-19 04:32:22.511027,18.0
2024-05-19 04:32:22.771397,17.0
2024-05-19 04:32:22.987550,18.5
2024-05-19 04:32:23.199793,17.5
2024-05-19 04:32:23.407151,18.5
2024-05-19 04:32:23.613951,19.0
2024-05-19 04:32:23.822149,19.0
2024-05-19 04:32:24.124124,6.5
2024-05-19 04:32:24.587634,10.0
2024-05-19 04:32:24.811938,0.0
2024-05-19 04:32:25.013781,15.5
2024-05-19 04:32:25.324896,19.0
2024-05-19 04:32:25.622893,15.0
2024-05-19 04:32:26.047400,2.25
2024-05-19 04:32:26.258979,8.0
