step_count,timestamp,status,num_scheduled_reqs,num_req_of_256,num_req_of_512,num_req_of_768,step_worker_time_consumption
2,2024-05-19 04:31:40.189144,RequestStatus.EMPTY,0,0,0,0,None
3,2024-05-19 04:31:40.638679,RequestStatus.PREPARE,1,0,1,0,0.4308013916015625
4,2024-05-19 04:31:41.203220,RequestStatus.DENOISING,1,0,1,0,0.5372974872589111
5,2024-05-19 04:31:41.254446,RequestStatus.DENOISING,1,0,1,0,0.04816007614135742
6,2024-05-19 04:31:41.405371,RequestStatus.DENOISING,1,0,1,0,0.048539161682128906
7,2024-05-19 04:31:41.414358,RequestStatus.DENOISING,1,0,1,0,0.09040117263793945
8,2024-05-19 04:31:41.460694,RequestStatus.DENOISING,1,0,1,0,0.04809403419494629
9,2024-05-19 04:31:41.505681,RequestStatus.DENOISING,1,0,1,0,0.04122734069824219
10,2024-05-19 04:31:41.693242,RequestStatus.DENOISING,1,0,1,0,0.07863759994506836
11,2024-05-19 04:31:41.758029,RequestStatus.DENOISING,1,0,1,0,0.16318941116333008
12,2024-05-19 04:31:41.891968,RequestStatus.DENOISING,1,0,1,0,0.05179142951965332
13,2024-05-19 04:31:41.906024,RequestStatus.DENOISING,1,0,1,0,0.08822870254516602
14,2024-05-19 04:31:42.139150,RequestStatus.DENOISING,1,0,1,0,0.10347986221313477
15,2024-05-19 04:31:42.568222,RequestStatus.DENOISING,1,0,1,0,0.13732433319091797
16,2024-05-19 04:31:42.784194,RequestStatus.DENOISING,2,0,2,0,0.22924375534057617
17,2024-05-19 04:31:42.827377,RequestStatus.DENOISING,2,0,2,0,0.06592631340026855
18,2024-05-19 04:31:42.880681,RequestStatus.DENOISING,2,0,2,0,0.050534963607788086
19,2024-05-19 04:31:43.018575,RequestStatus.DENOISING,2,0,2,0,0.07845377922058105
20,2024-05-19 04:31:43.046577,RequestStatus.DENOISING,2,0,2,0,0.07718992233276367
21,2024-05-19 04:31:43.102293,RequestStatus.DENOISING,2,0,2,0,0.05299663543701172
22,2024-05-19 04:31:43.233195,RequestStatus.DENOISING,2,0,2,0,0.06966114044189453
23,2024-05-19 04:31:43.255233,RequestStatus.DENOISING,2,0,2,0,0.07851314544677734
24,2024-05-19 04:31:43.307892,RequestStatus.DENOISING,2,0,2,0,0.04942965507507324
25,2024-05-19 04:31:43.448194,RequestStatus.DENOISING,2,0,2,0,0.055693864822387695
26,2024-05-19 04:31:43.454037,RequestStatus.DENOISING,2,0,2,0,0.07736635208129883
27,2024-05-19 04:31:43.506354,RequestStatus.DENOISING,2,0,2,0,0.05131673812866211
28,2024-05-19 04:31:43.644119,RequestStatus.DENOISING,2,0,2,0,0.05226850509643555
29,2024-05-19 04:31:43.651428,RequestStatus.DENOISING,2,0,2,0,0.07353043556213379
30,2024-05-19 04:31:43.702355,RequestStatus.DENOISING,2,0,2,0,0.05123567581176758
31,2024-05-19 04:31:43.859331,RequestStatus.DENOISING,2,0,2,0,0.05349111557006836
32,2024-05-19 04:31:43.866115,RequestStatus.DENOISING,2,0,2,0,0.08118486404418945
33,2024-05-19 04:31:43.917487,RequestStatus.DENOISING,2,0,2,0,0.050928354263305664
34,2024-05-19 04:31:44.062439,RequestStatus.DENOISING,2,0,2,0,0.05553555488586426
35,2024-05-19 04:31:44.071999,RequestStatus.DENOISING,2,0,2,0,0.07803797721862793
36,2024-05-19 04:31:44.126735,RequestStatus.DENOISING,2,0,2,0,0.051354408264160156
37,2024-05-19 04:31:44.734039,RequestStatus.DENOISING,2,0,2,0,0.11109757423400879
38,2024-05-19 04:31:45.106731,RequestStatus.DENOISING,3,1,2,0,0.36275339126586914
39,2024-05-19 04:31:45.278830,RequestStatus.DENOISING,3,1,2,0,0.09720921516418457
40,2024-05-19 04:31:45.737704,RequestStatus.DENOISING,3,1,2,0,0.16190075874328613
41,2024-05-19 04:31:46.002428,RequestStatus.DENOISING,4,1,3,0,0.2520937919616699
42,2024-05-19 04:31:46.634976,RequestStatus.DENOISING,4,1,3,0,0.2044382095336914
43,2024-05-19 04:31:46.863035,RequestStatus.DENOISING,5,2,3,0,0.28197479248046875
44,2024-05-19 04:31:47.078726,RequestStatus.DENOISING,5,2,3,0,0.10452127456665039
45,2024-05-19 04:31:47.109960,RequestStatus.DENOISING,5,2,3,0,0.13610100746154785
46,2024-05-19 04:31:47.317110,RequestStatus.DENOISING,5,2,3,0,0.11455965042114258
47,2024-05-19 04:31:47.923432,RequestStatus.DENOISING,5,2,3,0,0.3085198402404785
48,2024-05-19 04:31:48.313762,RequestStatus.DENOISING,6,2,4,0,0.2663838863372803
49,2024-05-19 04:31:48.358176,RequestStatus.DENOISING,6,2,4,0,0.15098237991333008
50,2024-05-19 04:31:48.882107,RequestStatus.DENOISING,6,2,4,0,0.24327421188354492
51,2024-05-19 04:31:49.258103,RequestStatus.DENOISING,7,3,4,0,0.2804558277130127
52,2024-05-19 04:31:49.730334,RequestStatus.DENOISING,7,3,4,0,0.22491788864135742
53,2024-05-19 04:31:50.153285,RequestStatus.DENOISING,8,3,4,1,0.30941200256347656
54,2024-05-19 04:31:50.484230,RequestStatus.DENOISING,8,3,4,1,0.2015547752380371
55,2024-05-19 04:31:51.240235,RequestStatus.DENOISING,7,3,3,1,0.7430810928344727
56,2024-05-19 04:31:51.468844,RequestStatus.DENOISING,8,3,4,1,0.20199799537658691
57,2024-05-19 04:31:51.557966,RequestStatus.DENOISING,8,3,4,1,0.20644521713256836
58,2024-05-19 04:31:51.759595,RequestStatus.DENOISING,8,3,4,1,0.19805383682250977
59,2024-05-19 04:31:51.971157,RequestStatus.DENOISING,8,3,4,1,0.20604920387268066
60,2024-05-19 04:31:52.177102,RequestStatus.DENOISING,8,3,4,1,0.20562148094177246
61,2024-05-19 04:31:52.385533,RequestStatus.DENOISING,8,3,4,1,0.20398640632629395
62,2024-05-19 04:31:52.584054,RequestStatus.DENOISING,8,3,4,1,0.1971445083618164
63,2024-05-19 04:31:52.804980,RequestStatus.DENOISING,8,3,4,1,0.18877148628234863
64,2024-05-19 04:31:53.443561,RequestStatus.DENOISING,8,3,4,1,0.289628267288208
65,2024-05-19 04:31:53.848994,RequestStatus.DENOISING,9,3,4,2,0.39658141136169434
66,2024-05-19 04:31:54.099158,RequestStatus.DENOISING,9,3,4,2,0.2444922924041748
67,2024-05-19 04:31:54.531568,RequestStatus.DENOISING,8,3,3,2,0.34925222396850586
68,2024-05-19 04:31:54.748560,RequestStatus.DENOISING,8,3,3,2,0.2261676788330078
69,2024-05-19 04:31:54.966013,RequestStatus.DENOISING,8,3,3,2,0.22066378593444824
70,2024-05-19 04:31:55.191191,RequestStatus.DENOISING,8,3,3,2,0.21702885627746582
71,2024-05-19 04:31:55.418390,RequestStatus.DENOISING,8,3,3,2,0.21945643424987793
72,2024-05-19 04:31:55.624190,RequestStatus.DENOISING,8,3,3,2,0.22452831268310547
73,2024-05-19 04:31:55.838228,RequestStatus.POSTPROCESSING,2,0,2,0,0.14543724060058594
74,2024-05-19 04:31:56.349846,RequestStatus.DENOISING,8,3,3,2,0.6120641231536865
75,2024-05-19 04:31:56.635807,RequestStatus.DENOISING,8,3,3,2,0.28312134742736816
76,2024-05-19 04:31:57.278535,RequestStatus.DENOISING,8,3,3,2,0.35913634300231934
77,2024-05-19 04:31:57.502300,RequestStatus.DENOISING,8,3,3,2,0.22681593894958496
78,2024-05-19 04:31:57.721432,RequestStatus.DENOISING,8,3,3,2,0.214921236038208
79,2024-05-19 04:31:58.471295,RequestStatus.DENOISING,8,3,3,2,0.3321499824523926
80,2024-05-19 04:31:58.938404,RequestStatus.DENOISING,8,3,3,2,0.33681678771972656
81,2024-05-19 04:31:59.275115,RequestStatus.DENOISING,8,3,3,2,0.3424868583679199
82,2024-05-19 04:31:59.722765,RequestStatus.DENOISING,8,3,3,2,0.27819180488586426
83,2024-05-19 04:32:00.235441,RequestStatus.DENOISING,8,3,3,2,0.3233675956726074
84,2024-05-19 04:32:00.450634,RequestStatus.DENOISING,8,3,3,2,0.22025275230407715
85,2024-05-19 04:32:00.654760,RequestStatus.DENOISING,8,3,3,2,0.2252960205078125
86,2024-05-19 04:32:00.876075,RequestStatus.DENOISING,8,3,3,2,0.23129820823669434
87,2024-05-19 04:32:01.499487,RequestStatus.DENOISING,8,3,3,2,0.34086108207702637
88,2024-05-19 04:32:01.749487,RequestStatus.DENOISING,8,3,3,2,0.24105310440063477
89,2024-05-19 04:32:02.099781,RequestStatus.DENOISING,8,3,3,2,0.3444089889526367
90,2024-05-19 04:32:02.231299,RequestStatus.POSTPROCESSING,1,1,0,0,0.09471750259399414
91,2024-05-19 04:32:02.671540,RequestStatus.DENOISING,7,2,3,2,0.4252936840057373
92,2024-05-19 04:32:03.207871,RequestStatus.DENOISING,7,2,3,2,0.309067964553833
93,2024-05-19 04:32:03.456072,RequestStatus.DENOISING,7,2,3,2,0.24529170989990234
94,2024-05-19 04:32:03.607092,RequestStatus.POSTPROCESSING,1,0,1,0,0.07543087005615234
95,2024-05-19 04:32:03.920929,RequestStatus.DENOISING,6,2,2,2,0.37302207946777344
96,2024-05-19 04:32:04.515501,RequestStatus.DENOISING,6,2,2,2,0.3113067150115967
97,2024-05-19 04:32:04.662077,RequestStatus.POSTPROCESSING,1,1,0,0,0.012723922729492188
98,2024-05-19 04:32:05.051501,RequestStatus.DENOISING,5,1,2,2,0.5041205883026123
99,2024-05-19 04:32:05.299091,RequestStatus.DENOISING,5,1,2,2,0.24704599380493164
100,2024-05-19 04:32:05.511541,RequestStatus.DENOISING,5,1,2,2,0.20535683631896973
101,2024-05-19 04:32:05.719309,RequestStatus.DENOISING,5,1,2,2,0.2069377899169922
102,2024-05-19 04:32:05.938100,RequestStatus.DENOISING,5,1,2,2,0.21579551696777344
103,2024-05-19 04:32:06.098695,RequestStatus.POSTPROCESSING,1,0,1,0,0.05750393867492676
104,2024-05-19 04:32:06.654867,RequestStatus.DENOISING,4,1,1,2,0.5010418891906738
105,2024-05-19 04:32:07.110141,RequestStatus.DENOISING,4,1,1,2,0.26485157012939453
106,2024-05-19 04:32:07.333171,RequestStatus.DENOISING,4,1,1,2,0.20296764373779297
107,2024-05-19 04:32:07.344084,RequestStatus.POSTPROCESSING,1,1,0,0,0.012482404708862305
108,2024-05-19 04:32:07.862259,RequestStatus.DENOISING,3,0,1,2,0.3203694820404053
109,2024-05-19 04:32:07.953749,RequestStatus.DENOISING,3,0,1,2,0.2862694263458252
110,2024-05-19 04:32:08.177359,RequestStatus.POSTPROCESSING,1,0,0,1,0.18480801582336426
111,2024-05-19 04:32:09.093556,RequestStatus.DENOISING,2,0,1,1,0.5445003509521484
112,2024-05-19 04:32:09.149952,RequestStatus.DENOISING,2,0,1,1,0.13270330429077148
113,2024-05-19 04:32:09.300012,RequestStatus.DENOISING,2,0,1,1,0.13638043403625488
114,2024-05-19 04:32:09.344154,RequestStatus.POSTPROCESSING,1,0,1,0,0.042365312576293945
115,2024-05-19 04:32:10.131358,RequestStatus.DENOISING,1,0,0,1,0.5834174156188965
116,2024-05-19 04:32:10.198203,RequestStatus.DENOISING,1,0,0,1,0.0592188835144043
117,2024-05-19 04:32:10.342327,RequestStatus.DENOISING,1,0,0,1,0.0949866771697998
118,2024-05-19 04:32:10.382510,RequestStatus.DENOISING,1,0,0,1,0.08455038070678711
119,2024-05-19 04:32:10.551814,RequestStatus.DENOISING,1,0,0,1,0.06148529052734375
120,2024-05-19 04:32:10.559993,RequestStatus.DENOISING,1,0,0,1,0.08101868629455566
121,2024-05-19 04:32:10.650121,RequestStatus.DENOISING,1,0,0,1,0.07236456871032715
122,2024-05-19 04:32:10.845179,RequestStatus.DENOISING,1,0,0,1,0.18082261085510254
123,2024-05-19 04:32:10.918045,RequestStatus.DENOISING,1,0,0,1,0.0783543586730957
124,2024-05-19 04:32:11.108189,RequestStatus.DENOISING,1,0,0,1,0.11405253410339355
125,2024-05-19 04:32:11.121965,RequestStatus.DENOISING,1,0,0,1,0.08437728881835938
126,2024-05-19 04:32:11.336101,RequestStatus.POSTPROCESSING,1,0,0,1,0.11295008659362793
127,2024-05-19 04:32:11.638613,RequestStatus.DENOISING,1,0,0,1,0.08181405067443848
128,2024-05-19 04:32:11.648043,RequestStatus.DENOISING,1,0,0,1,0.07991719245910645
129,2024-05-19 04:32:11.707543,RequestStatus.DENOISING,1,0,0,1,0.06059384346008301
130,2024-05-19 04:32:11.870804,RequestStatus.DENOISING,1,0,0,1,0.06439018249511719
131,2024-05-19 04:32:11.877800,RequestStatus.DENOISING,1,0,0,1,0.09783387184143066
132,2024-05-19 04:32:11.946188,RequestStatus.DENOISING,1,0,0,1,0.06550025939941406
133,2024-05-19 04:32:12.108824,RequestStatus.DENOISING,1,0,0,1,0.08502054214477539
134,2024-05-19 04:32:12.125965,RequestStatus.DENOISING,1,0,0,1,0.08925318717956543
135,2024-05-19 04:32:12.191019,RequestStatus.DENOISING,1,0,0,1,0.06102871894836426
136,2024-05-19 04:32:13.093733,RequestStatus.DENOISING,1,0,0,1,0.14328908920288086
137,2024-05-19 04:32:13.136541,RequestStatus.DENOISING,1,0,0,1,0.08475399017333984
138,2024-05-19 04:32:13.355642,RequestStatus.DENOISING,1,0,0,1,0.06197381019592285
139,2024-05-19 04:32:13.880442,RequestStatus.DENOISING,1,0,0,1,0.13438796997070312
140,2024-05-19 04:32:13.923317,RequestStatus.DENOISING,1,0,0,1,0.08121204376220703
141,2024-05-19 04:32:14.174950,RequestStatus.DENOISING,1,0,0,1,0.06728935241699219
142,2024-05-19 04:32:14.501102,RequestStatus.DENOISING,1,0,0,1,0.14475107192993164
143,2024-05-19 04:32:14.643431,RequestStatus.DENOISING,1,0,0,1,0.079254150390625
144,2024-05-19 04:32:14.684003,RequestStatus.DENOISING,1,0,0,1,0.08846640586853027
145,2024-05-19 04:32:15.174096,RequestStatus.DENOISING,1,0,0,1,0.11853551864624023
146,2024-05-19 04:32:15.329920,RequestStatus.DENOISING,1,0,0,1,0.07020974159240723
147,2024-05-19 04:32:15.338648,RequestStatus.DENOISING,1,0,0,1,0.08372211456298828
148,2024-05-19 04:32:15.400710,RequestStatus.DENOISING,1,0,0,1,0.05828404426574707
149,2024-05-19 04:32:15.558421,RequestStatus.DENOISING,1,0,0,1,0.06970977783203125
150,2024-05-19 04:32:15.566048,RequestStatus.DENOISING,1,0,0,1,0.07520627975463867
151,2024-05-19 04:32:15.627445,RequestStatus.DENOISING,1,0,0,1,0.06156277656555176
152,2024-05-19 04:32:15.777964,RequestStatus.DENOISING,1,0,0,1,0.07224249839782715
153,2024-05-19 04:32:15.792566,RequestStatus.DENOISING,1,0,0,1,0.08801674842834473
154,2024-05-19 04:32:15.861792,RequestStatus.DENOISING,1,0,0,1,0.06109499931335449
155,2024-05-19 04:32:16.540713,RequestStatus.DENOISING,1,0,0,1,0.14247369766235352
156,2024-05-19 04:32:16.560013,RequestStatus.DENOISING,1,0,0,1,0.11785650253295898
157,2024-05-19 04:32:16.623273,RequestStatus.DENOISING,1,0,0,1,0.06493377685546875
158,2024-05-19 04:32:16.808363,RequestStatus.DENOISING,1,0,0,1,0.08816385269165039
159,2024-05-19 04:32:16.838000,RequestStatus.DENOISING,1,0,0,1,0.1192162036895752
160,2024-05-19 04:32:17.009587,RequestStatus.DENOISING,1,0,0,1,0.06942319869995117
161,2024-05-19 04:32:17.017406,RequestStatus.DENOISING,1,0,0,1,0.09049844741821289
162,2024-05-19 04:32:17.078945,RequestStatus.DENOISING,1,0,0,1,0.061545372009277344
163,2024-05-19 04:32:17.214991,RequestStatus.DENOISING,1,0,0,1,0.06578278541564941
164,2024-05-19 04:32:17.239164,RequestStatus.DENOISING,1,0,0,1,0.08987689018249512
165,2024-05-19 04:32:17.301865,RequestStatus.DENOISING,1,0,0,1,0.058515310287475586
166,2024-05-19 04:32:17.440217,RequestStatus.DENOISING,1,0,0,1,0.08395981788635254
167,2024-05-19 04:32:17.478321,RequestStatus.DENOISING,1,0,0,1,0.0804142951965332
168,2024-05-19 04:32:17.636116,RequestStatus.DENOISING,1,0,0,1,0.06253838539123535
169,2024-05-19 04:32:17.643829,RequestStatus.DENOISING,1,0,0,1,0.07663297653198242
170,2024-05-19 04:32:17.705770,RequestStatus.DENOISING,1,0,0,1,0.061901092529296875
171,2024-05-19 04:32:17.864632,RequestStatus.DENOISING,1,0,0,1,0.06440210342407227
172,2024-05-19 04:32:17.873093,RequestStatus.DENOISING,1,0,0,1,0.09704041481018066
173,2024-05-19 04:32:17.937133,RequestStatus.DENOISING,1,0,0,1,0.06381583213806152
174,2024-05-19 04:32:18.099537,RequestStatus.DENOISING,1,0,0,1,0.07272672653198242
175,2024-05-19 04:32:18.106076,RequestStatus.DENOISING,1,0,0,1,0.08199906349182129
176,2024-05-19 04:32:18.349668,RequestStatus.POSTPROCESSING,1,0,0,1,0.12734365463256836
177,2024-05-19 04:32:19.037400,RequestStatus.DENOISING,1,0,1,0,0.40677452087402344
178,2024-05-19 04:32:19.182415,RequestStatus.DENOISING,1,0,1,0,0.054868459701538086
179,2024-05-19 04:32:19.192074,RequestStatus.DENOISING,1,0,1,0,0.07995343208312988
180,2024-05-19 04:32:19.251035,RequestStatus.DENOISING,1,0,1,0,0.05266880989074707
181,2024-05-19 04:32:19.871233,RequestStatus.DENOISING,1,0,1,0,0.22977161407470703
182,2024-05-19 04:32:20.011862,RequestStatus.DENOISING,1,0,1,0,0.0883321762084961
183,2024-05-19 04:32:20.047089,RequestStatus.DENOISING,1,0,1,0,0.07106328010559082
184,2024-05-19 04:32:20.537104,RequestStatus.DENOISING,1,0,1,0,0.11266613006591797
185,2024-05-19 04:32:20.687051,RequestStatus.DENOISING,1,0,1,0,0.06896471977233887
186,2024-05-19 04:32:20.700012,RequestStatus.DENOISING,1,0,1,0,0.07151103019714355
187,2024-05-19 04:32:20.743753,RequestStatus.DENOISING,1,0,1,0,0.048287391662597656
188,2024-05-19 04:32:20.894568,RequestStatus.DENOISING,1,0,1,0,0.05863666534423828
189,2024-05-19 04:32:20.903084,RequestStatus.DENOISING,1,0,1,0,0.07851004600524902
190,2024-05-19 04:32:20.951623,RequestStatus.DENOISING,1,0,1,0,0.04835796356201172
191,2024-05-19 04:32:21.108179,RequestStatus.DENOISING,1,0,1,0,0.060594797134399414
192,2024-05-19 04:32:21.116013,RequestStatus.DENOISING,1,0,1,0,0.07415103912353516
193,2024-05-19 04:32:21.165391,RequestStatus.DENOISING,1,0,1,0,0.048484086990356445
194,2024-05-19 04:32:21.323500,RequestStatus.DENOISING,1,0,1,0,0.06153392791748047
195,2024-05-19 04:32:21.336004,RequestStatus.DENOISING,1,0,1,0,0.0841367244720459
196,2024-05-19 04:32:21.379085,RequestStatus.DENOISING,1,0,1,0,0.0477907657623291
197,2024-05-19 04:32:21.533361,RequestStatus.DENOISING,1,0,1,0,0.06035304069519043
198,2024-05-19 04:32:21.543058,RequestStatus.DENOISING,1,0,1,0,0.08742380142211914
199,2024-05-19 04:32:21.589240,RequestStatus.DENOISING,1,0,1,0,0.04795718193054199
200,2024-05-19 04:32:21.734676,RequestStatus.DENOISING,1,0,1,0,0.055886030197143555
201,2024-05-19 04:32:21.746128,RequestStatus.DENOISING,1,0,1,0,0.0821847915649414
202,2024-05-19 04:32:21.793168,RequestStatus.DENOISING,1,0,1,0,0.0480496883392334
203,2024-05-19 04:32:21.945888,RequestStatus.DENOISING,1,0,1,0,0.056314945220947266
204,2024-05-19 04:32:21.954051,RequestStatus.DENOISING,1,0,1,0,0.08458423614501953
205,2024-05-19 04:32:22.007446,RequestStatus.DENOISING,1,0,1,0,0.05351400375366211
206,2024-05-19 04:32:22.159877,RequestStatus.DENOISING,1,0,1,0,0.056377410888671875
207,2024-05-19 04:32:22.167075,RequestStatus.DENOISING,1,0,1,0,0.08249163627624512
208,2024-05-19 04:32:22.409746,RequestStatus.DENOISING,1,0,1,0,0.1707749366760254
209,2024-05-19 04:32:22.421016,RequestStatus.DENOISING,1,0,1,0,0.07663607597351074
210,2024-05-19 04:32:22.483961,RequestStatus.DENOISING,1,0,1,0,0.060112714767456055
211,2024-05-19 04:32:22.669275,RequestStatus.DENOISING,1,0,1,0,0.10445356369018555
212,2024-05-19 04:32:22.680242,RequestStatus.DENOISING,1,0,1,0,0.08216238021850586
213,2024-05-19 04:32:22.729734,RequestStatus.DENOISING,1,0,1,0,0.04671502113342285
214,2024-05-19 04:32:22.886823,RequestStatus.DENOISING,1,0,1,0,0.0573735237121582
215,2024-05-19 04:32:22.893996,RequestStatus.DENOISING,1,0,1,0,0.08905768394470215
216,2024-05-19 04:32:22.943377,RequestStatus.DENOISING,1,0,1,0,0.04854607582092285
217,2024-05-19 04:32:23.098091,RequestStatus.DENOISING,1,0,1,0,0.060343265533447266
218,2024-05-19 04:32:23.105787,RequestStatus.DENOISING,1,0,1,0,0.08292961120605469
219,2024-05-19 04:32:23.157490,RequestStatus.DENOISING,1,0,1,0,0.05166268348693848
220,2024-05-19 04:32:23.306095,RequestStatus.DENOISING,1,0,1,0,0.053693294525146484
221,2024-05-19 04:32:23.312961,RequestStatus.DENOISING,1,0,1,0,0.08316230773925781
222,2024-05-19 04:32:23.364218,RequestStatus.DENOISING,1,0,1,0,0.050339698791503906
223,2024-05-19 04:32:23.513808,RequestStatus.DENOISING,1,0,1,0,0.05374765396118164
224,2024-05-19 04:32:23.521567,RequestStatus.DENOISING,1,0,1,0,0.08383607864379883
225,2024-05-19 04:32:23.571903,RequestStatus.DENOISING,1,0,1,0,0.05031585693359375
226,2024-05-19 04:32:23.719191,RequestStatus.DENOISING,1,0,1,0,0.05313992500305176
227,2024-05-19 04:32:23.727925,RequestStatus.DENOISING,1,0,1,0,0.08732175827026367
228,2024-05-19 04:32:23.782149,RequestStatus.POSTPROCESSING,1,0,1,0,0.046269893646240234
229,2024-05-19 04:32:24.023213,RequestStatus.DENOISING,1,0,1,0,0.20446348190307617
230,2024-05-19 04:32:24.049404,RequestStatus.DENOISING,1,0,1,0,0.0613858699798584
231,2024-05-19 04:32:24.106308,RequestStatus.DENOISING,1,0,1,0,0.04875683784484863
232,2024-05-19 04:32:24.587235,RequestStatus.DENOISING,1,0,1,0,0.1321258544921875
233,2024-05-19 04:32:24.711545,RequestStatus.DENOISING,1,0,1,0,0.09669876098632812
234,2024-05-19 04:32:24.748181,RequestStatus.DENOISING,1,0,1,0,0.06412768363952637
235,2024-05-19 04:32:24.801732,RequestStatus.DENOISING,1,0,1,0,0.05065774917602539
236,2024-05-19 04:32:24.912847,RequestStatus.DENOISING,1,0,1,0,0.07121539115905762
237,2024-05-19 04:32:24.952738,RequestStatus.DENOISING,1,0,1,0,0.07156205177307129
238,2024-05-19 04:32:25.008374,RequestStatus.DENOISING,1,0,1,0,0.052873849868774414
239,2024-05-19 04:32:25.224751,RequestStatus.DENOISING,1,0,1,0,0.18607664108276367
240,2024-05-19 04:32:25.271822,RequestStatus.DENOISING,1,0,1,0,0.0707712173461914
241,2024-05-19 04:32:25.520872,RequestStatus.DENOISING,1,0,1,0,0.05073976516723633
242,2024-05-19 04:32:25.947217,RequestStatus.DENOISING,1,0,1,0,0.1721796989440918
243,2024-05-19 04:32:25.960003,RequestStatus.DENOISING,1,0,1,0,0.09279918670654297
244,2024-05-19 04:32:26.008034,RequestStatus.DENOISING,1,0,1,0,0.050490379333496094
245,2024-05-19 04:32:26.156104,RequestStatus.DENOISING,1,0,1,0,0.05576133728027344
246,2024-05-19 04:32:26.167048,RequestStatus.DENOISING,1,0,1,0,0.08512639999389648
247,2024-05-19 04:32:26.211881,RequestStatus.DENOISING,1,0,1,0,0.04790902137756348
248,2024-05-19 04:32:26.354778,RequestStatus.DENOISING,1,0,1,0,0.05641913414001465
249,2024-05-19 04:32:26.364018,RequestStatus.DENOISING,1,0,1,0,0.07271409034729004
250,2024-05-19 04:32:26.411602,RequestStatus.DENOISING,1,0,1,0,0.049028873443603516
