request_id,is_finished,start_time,finish_time,time_consumption
95215882481165168724176926164106717300,True,2024-05-19 05:38:43.769753,2024-05-19 05:39:25.507966,41.7382128238678
264131739810749001942852096772360293246,True,2024-05-19 05:38:49.015353,2024-05-19 05:39:32.213830,43.198477268218994
290526016200224216958590782547887225466,True,2024-05-19 05:38:52.151576,2024-05-19 05:39:36.167016,44.01543998718262
211448075014775192028909823751858273349,True,2024-05-19 05:38:57.156129,2024-05-19 05:39:40.579041,43.42291212081909
307922754795718662024695058389922252922,True,2024-05-19 05:39:03.682942,2024-05-19 05:39:45.929066,42.246124029159546
134992566477600935140483790290947164839,True,2024-05-19 05:39:14.055744,2024-05-19 05:40:03.351021,49.29527735710144
305202173309045153272132621903317315585,True,2024-05-19 05:39:19.271301,2024-05-19 05:40:09.003962,49.73266077041626
32768307477713797108264554007170611681,True,2024-05-19 05:39:20.397496,2024-05-19 05:40:10.945018,50.54752159118652
311902696577234850407538149668105529075,True,2024-05-19 05:39:25.029114,2024-05-19 05:40:13.448025,48.41891026496887
166530979865263168528253980647027016809,True,2024-05-19 05:39:30.809834,2024-05-19 05:40:14.886113,44.076279640197754
46872276474292644023233863995537973096,False,2024-05-19 05:39:27.628565,2024-05-19 05:40:14.886145,47.257580041885376
100657276894894183044656263785791647363,False,2024-05-19 05:39:35.957927,2024-05-19 05:40:14.886148,38.92822051048279
241363184292390998060829908519362360160,True,2024-05-19 05:39:39.961174,2024-05-19 05:40:29.199979,49.23880434036255
199424250880366575084987644529554836182,False,2024-05-19 05:39:46.295171,2024-05-19 05:40:29.200011,42.90484094619751
37913340479733314832193547002162067073,False,2024-05-19 05:39:49.146636,2024-05-19 05:40:29.200014,40.053377866744995
185598189507992676536343845772176640253,False,2024-05-19 05:39:52.508701,2024-05-19 05:40:29.200016,36.69131517410278
268113593595947403434582764602096479159,True,2024-05-19 05:39:55.336351,2024-05-19 05:40:43.403983,48.067631244659424
196173927845839848388645309920271166138,False,2024-05-19 05:39:58.625726,2024-05-19 05:40:43.404015,44.7782883644104
320749878821137979048906843004132463694,False,2024-05-19 05:40:05.194824,2024-05-19 05:40:43.404018,38.20919418334961
314465207039776856593332066793933077277,True,2024-05-19 05:40:11.092663,2024-05-19 05:40:56.727031,45.634368658065796
285704100926904988212284325241759091625,False,2024-05-19 05:40:18.992077,2024-05-19 05:40:56.727065,37.73498725891113
142061324904900495228202835995975587095,True,2024-05-19 05:40:23.462437,2024-05-19 05:41:12.835010,49.37257218360901
33996758232259133775780327648452720612,False,2024-05-19 05:40:26.067729,2024-05-19 05:41:12.835042,46.767313718795776
254391750377189244230773795137149009383,False,2024-05-19 05:40:29.995730,2024-05-19 05:41:12.835048,42.83931756019592
183844894856289238229804290091506250772,False,2024-05-19 05:40:33.710190,2024-05-19 05:41:12.835044,39.12485432624817
211871823009490846915262077367753739685,True,2024-05-19 05:40:37.885881,2024-05-19 05:41:29.135986,51.250104904174805
123625237109282120697726526031852779377,False,2024-05-19 05:40:44.314670,2024-05-19 05:41:29.136018,44.82134795188904
189469824973587777534847171457338626136,False,2024-05-19 05:40:52.174398,2024-05-19 05:41:29.136020,36.9616219997406
150809295077594929170747723144502291026,True,2024-05-19 05:40:57.889993,2024-05-19 05:41:47.811194,49.92120099067688
28920389831320753058198618387758667067,True,2024-05-19 05:41:00.780358,2024-05-19 05:41:48.361836,47.581477880477905
121383545105231259384043276648285690987,False,2024-05-19 05:41:03.825244,2024-05-19 05:41:48.361862,44.53661823272705
108966301158376156163016944436209699895,False,2024-05-19 05:41:07.141833,2024-05-19 05:41:48.361863,41.220030069351196
227342885372186873101387716443997186915,False,2024-05-19 05:41:12.577503,2024-05-19 05:41:48.361865,35.784361124038696
287090577595095082494477547586245364933,True,2024-05-19 05:41:17.871497,2024-05-19 05:42:02.179541,44.30804371833801
82383357723436351768762611613596194393,True,2024-05-19 05:41:20.818153,2024-05-19 05:42:02.179541,41.361388206481934
55502347616786211444576636388697161229,True,2024-05-19 05:41:24.280261,2024-05-19 05:42:02.179541,37.899279832839966
96425068042257935625599342800783468980,True,2024-05-19 05:41:29.768292,2024-05-19 05:42:14.375950,44.60765814781189
166533517193614596545630760731078620218,False,2024-05-19 05:41:34.947922,2024-05-19 05:42:14.375981,39.42805886268616
