timestamp,utilization
2024-05-19 04:04:28.946578,0.0
2024-05-19 04:04:29.359940,0.0
2024-05-19 04:04:30.002510,2.0
2024-05-19 04:04:30.218017,10.0
2024-05-19 04:04:30.437503,39.0
2024-05-19 04:04:30.648955,38.0
2024-05-19 04:04:30.873953,38.0
2024-05-19 04:04:31.095906,37.0
2024-05-19 04:04:31.322357,36.0
2024-05-19 04:04:31.533881,36.0
2024-05-19 04:04:31.845586,21.5
2024-05-19 04:04:32.103935,28.5
2024-05-19 04:04:32.311898,27.0
2024-05-19 04:04:32.833985,18.0
2024-05-19 04:04:33.282039,9.25
2024-05-19 04:04:33.763923,19.0
2024-05-19 04:04:34.211923,3.0
2024-05-19 04:04:35.050278,11.833333333333334
2024-05-19 04:04:35.286756,17.5
2024-05-19 04:04:35.480918,32.0
2024-05-19 04:04:35.679393,41.0
2024-05-19 04:04:35.883799,36.0
2024-05-19 04:04:36.084659,33.0
2024-05-19 04:04:36.316301,35.5
2024-05-19 04:04:36.524923,33.5
2024-05-19 04:04:36.724919,35.5
2024-05-19 04:04:36.943425,39.0
2024-05-19 04:04:37.155435,34.5
2024-05-19 04:04:37.362399,36.0
2024-05-19 04:04:37.684216,17.5
2024-05-19 04:04:38.181979,13.0
2024-05-19 04:04:38.411381,0.0
2024-05-19 04:04:38.626941,24.0
2024-05-19 04:04:38.833978,35.0
2024-05-19 04:04:39.046923,34.0
2024-05-19 04:04:39.259909,35.5
2024-05-19 04:04:39.494137,34.5
2024-05-19 04:04:39.706539,38.0
2024-05-19 04:04:39.903335,39.5
2024-05-19 04:04:40.118973,36.5
2024-05-19 04:04:40.320076,32.5
2024-05-19 04:04:40.575015,35.0
2024-05-19 04:04:40.827894,26.0
2024-05-19 04:04:41.043903,34.5
2024-05-19 04:04:41.576789,22.0
2024-05-19 04:04:42.001156,6.25
2024-05-19 04:04:42.221379,41.5
2024-05-19 04:04:42.431885,37.0
2024-05-19 04:04:42.649368,38.0
2024-05-19 04:04:42.847933,37.0
2024-05-19 04:04:43.117956,34.0
2024-05-19 04:04:43.703901,10.75
2024-05-19 04:04:44.137771,12.5
2024-05-19 04:04:44.347136,32.0
2024-05-19 04:04:45.032110,23.5
2024-05-19 04:04:45.499906,25.75
2024-05-19 04:04:45.715892,33.5
2024-05-19 04:04:45.916673,41.0
2024-05-19 04:04:46.376154,36.5
2024-05-19 04:04:46.703892,29.0
2024-05-19 04:04:46.919925,32.5
2024-05-19 04:04:47.352824,40.0
2024-05-19 04:04:48.006796,12.25
2024-05-19 04:04:48.249514,9.0
2024-05-19 04:04:48.482038,16.0
2024-05-19 04:04:48.925977,1.0
2024-05-19 04:04:49.493286,21.0
2024-05-19 04:04:49.708675,29.5
2024-05-19 04:04:50.130613,39.0
2024-05-19 04:04:50.338268,39.5
2024-05-19 04:04:50.563794,41.0
2024-05-19 04:04:50.811443,39.5
2024-05-19 04:04:51.027892,40.5
2024-05-19 04:04:51.254035,37.5
2024-05-19 04:04:51.475886,40.5
2024-05-19 04:04:51.887689,40.25
2024-05-19 04:04:52.121014,27.0
2024-05-19 04:04:52.723907,24.0
2024-05-19 04:04:53.161961,15.0
2024-05-19 04:04:54.130953,14.833333333333334
2024-05-19 04:04:54.342591,10.0
2024-05-19 04:04:54.566065,39.0
2024-05-19 04:04:55.008699,37.25
2024-05-19 04:04:55.277955,14.5
2024-05-19 04:04:55.482470,25.5
2024-05-19 04:04:55.690596,35.5
2024-05-19 04:04:55.904056,35.0
2024-05-19 04:04:56.122128,36.0
2024-05-19 04:04:56.339007,36.5
2024-05-19 04:04:56.788110,2.0
2024-05-19 04:04:56.996342,14.5
2024-05-19 04:04:57.785366,17.0
2024-05-19 04:04:57.975946,11.5
2024-05-19 04:04:58.205186,33.0
2024-05-19 04:04:58.455918,38.0
2024-05-19 04:04:58.903937,16.25
2024-05-19 04:04:59.126955,11.0
2024-05-19 04:04:59.337050,35.0
2024-05-19 04:04:59.554520,39.5
2024-05-19 04:04:59.737450,38.5
2024-05-19 04:05:00.260503,25.25
2024-05-19 04:05:00.479923,35.5
2024-05-19 04:05:00.772530,37.0
2024-05-19 04:05:01.030981,26.0
2024-05-19 04:05:01.249093,35.5
2024-05-19 04:05:01.457558,40.5
2024-05-19 04:05:01.655468,31.0
2024-05-19 04:05:01.884943,34.5
2024-05-19 04:05:02.203378,10.5
2024-05-19 04:05:02.485495,4.0
2024-05-19 04:05:02.691902,32.0
2024-05-19 04:05:02.907899,28.0
2024-05-19 04:05:03.127927,29.0
2024-05-19 04:05:03.331900,28.5
2024-05-19 04:05:03.897456,7.75
2024-05-19 04:05:04.118641,10.0
2024-05-19 04:05:04.313009,16.5
2024-05-19 04:05:04.539894,18.5
2024-05-19 04:05:04.754116,17.0
2024-05-19 04:05:04.975924,17.5
2024-05-19 04:05:05.231622,18.0
2024-05-19 04:05:05.675983,2.75
2024-05-19 04:05:05.911973,20.5
2024-05-19 04:05:06.816256,1.8333333333333333
2024-05-19 04:05:07.039899,17.0
2024-05-19 04:05:07.259927,18.0
2024-05-19 04:05:07.479894,19.0
2024-05-19 04:05:07.671426,17.5
2024-05-19 04:05:07.896952,18.5
2024-05-19 04:05:08.101978,17.5
2024-05-19 04:05:08.322063,17.5
2024-05-19 04:05:08.536251,17.0
2024-05-19 04:05:08.762959,17.5
2024-05-19 04:05:08.986389,17.5
2024-05-19 04:05:09.687908,9.75
2024-05-19 04:05:10.375907,14.333333333333334
2024-05-19 04:05:10.580895,2.0
2024-05-19 04:05:10.814943,30.5
2024-05-19 04:05:11.023889,30.0
2024-05-19 04:05:11.235899,33.0
2024-05-19 04:05:11.465121,31.5
2024-05-19 04:05:11.673949,33.5
2024-05-19 04:05:11.876922,30.0
2024-05-19 04:05:12.106956,30.0
2024-05-19 04:05:12.339531,21.0
2024-05-19 04:05:12.875911,11.0
2024-05-19 04:05:13.099012,5.0
2024-05-19 04:05:13.354965,30.0
2024-05-19 04:05:13.850905,6.25
2024-05-19 04:05:14.079926,24.5
2024-05-19 04:05:14.290949,31.0
2024-05-19 04:05:14.510727,33.0
2024-05-19 04:05:14.740956,29.0
2024-05-19 04:05:14.968968,31.0
2024-05-19 04:05:15.214132,33.5
2024-05-19 04:05:15.475896,29.0
2024-05-19 04:05:15.674858,30.0
2024-05-19 04:05:16.229969,13.75
2024-05-19 04:05:16.455894,9.5
2024-05-19 04:05:16.678067,34.5
2024-05-19 04:05:16.879873,30.5
2024-05-19 04:05:17.110246,32.0
2024-05-19 04:05:17.823976,17.333333333333332
2024-05-19 04:05:18.096136,17.5
2024-05-19 04:05:18.848959,11.333333333333334
2024-05-19 04:05:19.100976,30.0
2024-05-19 04:05:19.573424,18.0
2024-05-19 04:05:19.772471,0.0
2024-05-19 04:05:20.004653,22.5
2024-05-19 04:05:20.219324,31.5
2024-05-19 04:05:20.440394,32.5
2024-05-19 04:05:20.656950,37.5
2024-05-19 04:05:21.170952,0.5
2024-05-19 04:05:21.502239,5.5
2024-05-19 04:05:21.720808,9.5
2024-05-19 04:05:21.939892,18.0
2024-05-19 04:05:22.677527,14.5
2024-05-19 04:05:22.901570,29.5
2024-05-19 04:05:23.127909,31.0
2024-05-19 04:05:23.351894,31.0
2024-05-19 04:05:23.575909,30.5
2024-05-19 04:05:23.802962,31.5
2024-05-19 04:05:24.060376,10.0
2024-05-19 04:05:24.331903,29.5
2024-05-19 04:05:24.779726,13.5
2024-05-19 04:05:25.010953,0.0
2024-05-19 04:05:25.243899,32.5
2024-05-19 04:05:25.783353,22.75
2024-05-19 04:05:25.991894,0.0
2024-05-19 04:05:26.226430,33.5
2024-05-19 04:05:26.441947,31.0
2024-05-19 04:05:26.659482,34.0
2024-05-19 04:05:26.919015,22.5
2024-05-19 04:05:27.199025,17.0
2024-05-19 04:05:27.420024,34.5
2024-05-19 04:05:27.655889,30.5
2024-05-19 04:05:27.896846,34.0
2024-05-19 04:05:28.131904,29.5
