request_id,is_finished,start_time,finish_time,time_consumption
155052735751412653137394171114862456744,True,2024-05-18 04:09:52.391927,2024-05-18 04:10:07.053731,14.661803960800171
182806450445125091649293976276056086606,True,2024-05-18 04:09:50.393668,2024-05-18 04:10:09.607701,19.214033365249634
308676613333007612869066907277072519530,True,2024-05-18 04:09:56.526944,2024-05-18 04:10:12.559974,16.03303027153015
146876381895714166943836560078245675379,True,2024-05-18 04:10:00.865964,2024-05-18 04:10:16.771058,15.905094146728516
191708091777128610510785106915988264382,True,2024-05-18 04:10:05.039537,2024-05-18 04:10:22.143942,17.10440468788147
197988452508068658470093036005848241569,True,2024-05-18 04:10:07.209310,2024-05-18 04:10:28.947822,21.738511562347412
292620910646882799705777703676788519448,True,2024-05-18 04:10:08.285600,2024-05-18 04:10:31.385484,23.099884748458862
282627633716526710768582676055552320667,True,2024-05-18 04:10:09.069356,2024-05-18 04:10:32.163952,23.094595670700073
30447039718110814879020635299270036654,True,2024-05-18 04:10:09.198246,2024-05-18 04:10:32.711976,23.513729333877563
65113228838299793462357670894484240854,True,2024-05-18 04:10:10.008035,2024-05-18 04:10:33.171965,23.16392946243286
13674118377899174021456721686224253080,True,2024-05-18 04:10:11.350180,2024-05-18 04:10:34.064821,22.714641094207764
77872577614412949830482094051349724944,False,2024-05-18 04:10:16.523157,2024-05-18 04:10:34.064859,17.541701793670654
142207620733162860345448035741980211488,False,2024-05-18 04:10:17.626101,2024-05-18 04:10:34.064863,16.438761949539185
117313386392156804838274609258290340130,False,2024-05-18 04:10:15.067041,2024-05-18 04:10:34.064866,18.99782419204712
202850014898728772774581873003067214513,False,2024-05-18 04:10:21.650447,2024-05-18 04:10:34.064860,12.414413213729858
180441253647302957521314768171723932362,True,2024-05-18 04:10:22.559878,2024-05-18 04:10:40.217902,17.658024072647095
77146577757151387724869602611112395168,True,2024-05-18 04:10:24.884753,2024-05-18 04:10:40.217902,15.333148956298828
198182585948333158246746351886622105132,True,2024-05-18 04:10:25.903581,2024-05-18 04:10:45.923733,20.020151376724243
207468673383786199779817691549417602036,False,2024-05-18 04:10:32.991562,2024-05-18 04:10:45.923769,12.932207107543945
78859725688433686173217269980073351348,False,2024-05-18 04:10:33.238083,2024-05-18 04:10:45.923771,12.685688734054565
267492636408464895559736653085261436149,True,2024-05-18 04:10:37.774702,2024-05-18 04:10:58.413614,20.638911485671997
119946050285937786660831330570212051977,True,2024-05-18 04:10:39.199930,2024-05-18 04:10:58.595986,19.396055936813354
28209460591268873785318560716795247087,True,2024-05-18 04:10:42.790675,2024-05-18 04:10:58.595986,15.805310726165771
126044531566300960200287754303427952285,True,2024-05-18 04:10:44.425676,2024-05-18 04:11:03.835010,19.409334182739258
302094701681585779920697764707410044150,True,2024-05-18 04:10:46.944677,2024-05-18 04:11:08.465754,21.521076440811157
69018157232410252973609098738769745825,False,2024-05-18 04:10:49.780730,2024-05-18 04:11:08.465782,18.685051441192627
229584491300395325869087209640142835016,False,2024-05-18 04:10:51.720455,2024-05-18 04:11:08.465784,16.745328903198242
280111804849106791827093986126647502103,True,2024-05-18 04:10:56.591254,2024-05-18 04:11:13.771583,17.180328607559204
162375127969906210398088413137601967769,False,2024-05-18 04:10:56.837304,2024-05-18 04:11:13.771608,16.934304237365723
198121771851502814147907657112303342539,False,2024-05-18 04:10:53.432097,2024-05-18 04:11:13.771610,20.339512825012207
107397779563907753942485974795506594901,False,2024-05-18 04:10:58.264682,2024-05-18 04:11:13.771612,15.506929874420166
252295860590883515012002001556207009086,True,2024-05-18 04:11:01.691016,2024-05-18 04:11:18.126210,16.43519353866577
897949985755547899218815048328369742,False,2024-05-18 04:11:02.557416,2024-05-18 04:11:18.126237,15.568821430206299
17800437337311700606488911267580816358,False,2024-05-18 04:10:59.028547,2024-05-18 04:11:18.126241,19.097694158554077
126627633815044864128959482098010404692,False,2024-05-18 04:11:03.426267,2024-05-18 04:11:18.126239,14.699971914291382
329720491195059279250533798419773492637,False,2024-05-18 04:11:03.791281,2024-05-18 04:11:18.126245,14.33496379852295
243946416828660098168624345578112438318,False,2024-05-18 04:11:04.343107,2024-05-18 04:11:18.126246,13.783138751983643
71499463104663672714997192446169744600,False,2024-05-18 04:11:02.231679,2024-05-18 04:11:18.126242,15.894563436508179
25476208638229352171875534882140540883,False,2024-05-18 04:11:05.431319,2024-05-18 04:11:18.126247,12.694927453994751
8533315279302188253678316237992513402,True,2024-05-18 04:11:10.606516,2024-05-18 04:11:26.319952,15.713436126708984
13901673763017641970839650932270758475,True,2024-05-18 04:11:11.933924,2024-05-18 04:11:26.319952,14.386027574539185
337642861104981298280500715224279805751,True,2024-05-18 04:11:14.043553,2024-05-18 04:11:33.287999,19.24444556236267
329065117354905035237598905493601709753,True,2024-05-18 04:11:19.212559,2024-05-18 04:11:34.326883,15.11432409286499
199465405864329432863157272536010007718,True,2024-05-18 04:11:19.446176,2024-05-18 04:11:41.068121,21.62194585800171
243098241391461959214704964463129086508,True,2024-05-18 04:11:29.578476,2024-05-18 04:11:46.052966,16.47448992729187
245379674054823659256951286537450092557,True,2024-05-18 04:11:27.228549,2024-05-18 04:11:46.494163,19.26561427116394
91086181995988433211087959304617072068,True,2024-05-18 04:11:29.997128,2024-05-18 04:11:47.513787,17.516658544540405
108865563304509168164393927421785655701,True,2024-05-18 04:11:30.979261,2024-05-18 04:11:48.439966,17.460705041885376
58506849940721718665694194824576713161,True,2024-05-18 04:11:34.065749,2024-05-18 04:11:49.735987,15.67023777961731
80987327722122706837701484432349216836,True,2024-05-18 04:11:37.105853,2024-05-18 04:11:52.385964,15.280111312866211
228856479677709499459411197984444379446,True,2024-05-18 04:11:39.344199,2024-05-18 04:11:52.385964,13.041765689849854
104084602441790086243879027228483741133,True,2024-05-18 04:11:36.146186,2024-05-18 04:11:52.642404,16.49621868133545
309913223350158387822168088817510058494,True,2024-05-18 04:11:37.020066,2024-05-18 04:11:52.642404,15.62233853340149
109160857674372475829598531714079522696,True,2024-05-18 04:11:46.439562,2024-05-18 04:11:58.973733,12.534171104431152
308798648747500012525545095413515670353,True,2024-05-18 04:11:48.787763,2024-05-18 04:11:58.973733,10.185970783233643
72021845022440170088589090704620414831,True,2024-05-18 04:11:51.029465,2024-05-18 04:11:59.265654,8.236188411712646
196037923422758966541560878025065801764,True,2024-05-18 04:12:02.943408,2024-05-18 04:12:18.878069,15.9346604347229
304765285931721788399376916248408395944,True,2024-05-18 04:12:04.879939,2024-05-18 04:12:20.607882,15.727943658828735
