step_count,timestamp,status,num_scheduled_reqs,num_req_of_256,num_req_of_512,num_req_of_768,step_worker_time_consumption
67,2024-05-19 01:45:13.487542,RequestStatus.DENOISING,7,2,2,3,0.2500169277191162
68,2024-05-19 01:45:13.757168,RequestStatus.DENOISING,7,2,2,3,0.26767468452453613
69,2024-05-19 01:45:13.880786,RequestStatus.POSTPROCESSING,1,0,1,0,0.0951383113861084
70,2024-05-19 01:45:14.475720,RequestStatus.DENOISING,6,2,1,3,0.6129519939422607
71,2024-05-19 01:45:14.873653,RequestStatus.DENOISING,6,2,1,3,0.28781938552856445
72,2024-05-19 01:45:15.093928,RequestStatus.DENOISING,6,2,1,3,0.2462177276611328
73,2024-05-19 01:45:15.306754,RequestStatus.DENOISING,6,2,1,3,0.23454666137695312
74,2024-05-19 01:45:15.512175,RequestStatus.DENOISING,6,2,1,3,0.2354872226715088
75,2024-05-19 01:45:15.781410,RequestStatus.DENOISING,6,2,1,3,0.23118090629577637
76,2024-05-19 01:45:16.293098,RequestStatus.DENOISING,6,2,1,3,0.30390357971191406
77,2024-05-19 01:45:16.702979,RequestStatus.DENOISING,6,2,1,3,0.24471187591552734
78,2024-05-19 01:45:17.246975,RequestStatus.DENOISING,6,2,1,3,0.342421293258667
79,2024-05-19 01:45:17.541011,RequestStatus.DENOISING,6,2,1,3,0.2913360595703125
80,2024-05-19 01:45:17.937100,RequestStatus.DENOISING,6,2,1,3,0.24827170372009277
81,2024-05-19 01:45:18.480914,RequestStatus.DENOISING,6,2,1,3,0.3324730396270752
82,2024-05-19 01:45:18.688673,RequestStatus.DENOISING,6,2,1,3,0.2386777400970459
83,2024-05-19 01:45:18.903823,RequestStatus.DENOISING,6,2,1,3,0.22730565071105957
84,2024-05-19 01:45:19.113919,RequestStatus.DENOISING,6,2,1,3,0.23320555686950684
85,2024-05-19 01:45:19.352086,RequestStatus.DENOISING,6,2,1,3,0.23752880096435547
86,2024-05-19 01:45:19.610104,RequestStatus.DENOISING,6,2,1,3,0.2559072971343994
87,2024-05-19 01:45:19.635151,RequestStatus.POSTPROCESSING,1,1,0,0,0.019162416458129883
88,2024-05-19 01:45:20.140059,RequestStatus.DENOISING,5,1,1,3,0.5041065216064453
89,2024-05-19 01:45:20.562187,RequestStatus.DENOISING,5,1,1,3,0.27166199684143066
90,2024-05-19 01:45:21.019881,RequestStatus.DENOISING,5,1,1,3,0.3267631530761719
91,2024-05-19 01:45:21.259106,RequestStatus.DENOISING,5,1,1,3,0.23875927925109863
92,2024-05-19 01:45:21.412801,RequestStatus.POSTPROCESSING,1,0,0,1,0.13460445404052734
93,2024-05-19 01:45:22.077470,RequestStatus.DENOISING,4,1,1,2,0.6305646896362305
94,2024-05-19 01:45:22.294807,RequestStatus.DENOISING,4,1,1,2,0.1581287384033203
95,2024-05-19 01:45:22.380987,RequestStatus.DENOISING,4,1,1,2,0.18369269371032715
96,2024-05-19 01:45:22.512178,RequestStatus.POSTPROCESSING,1,1,0,0,0.019547224044799805
97,2024-05-19 01:45:22.568139,RequestStatus.POSTPROCESSING,1,0,0,1,0.1446382999420166
98,2024-05-19 01:45:23.275629,RequestStatus.DENOISING,2,0,1,1,0.6721799373626709
99,2024-05-19 01:45:23.293589,RequestStatus.POSTPROCESSING,1,0,1,0,0.050196170806884766
100,2024-05-19 01:45:23.556075,RequestStatus.POSTPROCESSING,1,0,0,1,0.22704315185546875
101,2024-05-19 01:45:23.888858,RequestStatus.DENOISING,3,1,1,1,0.35858964920043945
102,2024-05-19 01:45:24.099890,RequestStatus.DENOISING,3,1,1,1,0.10778927803039551
103,2024-05-19 01:45:24.140339,RequestStatus.DENOISING,3,1,1,1,0.1409773826599121
104,2024-05-19 01:45:24.307445,RequestStatus.DENOISING,3,1,1,1,0.12080025672912598
105,2024-05-19 01:45:24.390505,RequestStatus.DENOISING,3,1,1,1,0.12457084655761719
106,2024-05-19 01:45:24.547577,RequestStatus.DENOISING,3,1,1,1,0.15229272842407227
107,2024-05-19 01:45:24.734245,RequestStatus.DENOISING,3,1,1,1,0.13642334938049316
