timestamp,utilization
2024-05-19 01:44:52.056994,0.0
2024-05-19 01:44:52.471935,0.0
2024-05-19 01:44:53.078927,5.333333333333333
2024-05-19 01:44:53.273368,30.0
2024-05-19 01:44:53.471474,39.0
2024-05-19 01:44:53.945539,20.75
2024-05-19 01:44:54.616441,2.6666666666666665
2024-05-19 01:44:55.079374,11.0
2024-05-19 01:44:55.506567,7.75
2024-05-19 01:44:55.723110,27.0
2024-05-19 01:44:55.939343,28.5
2024-05-19 01:44:56.138950,29.5
2024-05-19 01:44:56.343897,31.0
2024-05-19 01:44:56.541184,30.5
2024-05-19 01:44:56.735395,32.5
2024-05-19 01:44:56.959904,32.0
2024-05-19 01:44:57.239896,14.0
2024-05-19 01:44:57.471139,27.5
2024-05-19 01:44:58.177646,15.0
2024-05-19 01:44:58.378376,3.5
2024-05-19 01:44:58.586806,16.0
2024-05-19 01:44:58.847904,29.5
2024-05-19 01:44:59.268749,7.25
2024-05-19 01:44:59.702346,16.75
2024-05-19 01:45:00.947059,8.9
2024-05-19 01:45:01.847934,9.0
2024-05-19 01:45:02.261960,24.0
2024-05-19 01:45:02.995909,28.0
2024-05-19 01:45:03.972969,16.625
2024-05-19 01:45:04.686445,16.833333333333332
2024-05-19 01:45:05.187918,25.25
2024-05-19 01:45:05.880176,16.166666666666668
2024-05-19 01:45:06.152958,34.5
2024-05-19 01:45:06.559252,37.25
2024-05-19 01:45:06.785222,41.0
2024-05-19 01:45:07.219904,41.0
2024-05-19 01:45:07.423902,42.0
2024-05-19 01:45:08.143908,30.0
2024-05-19 01:45:08.661963,27.0
2024-05-19 01:45:08.845893,33.0
2024-05-19 01:45:09.256271,26.25
2024-05-19 01:45:09.698026,36.5
2024-05-19 01:45:09.930467,39.0
2024-05-19 01:45:10.160981,39.0
2024-05-19 01:45:10.611240,33.5
2024-05-19 01:45:11.038973,26.75
2024-05-19 01:45:11.254766,44.0
2024-05-19 01:45:12.030657,15.333333333333334
2024-05-19 01:45:12.490232,2.5
2024-05-19 01:45:12.902956,38.5
2024-05-19 01:45:13.332961,17.75
2024-05-19 01:45:13.557346,33.5
2024-05-19 01:45:13.765229,42.0
2024-05-19 01:45:13.981949,37.0
2024-05-19 01:45:14.491936,10.25
2024-05-19 01:45:14.975701,28.0
2024-05-19 01:45:15.195888,37.5
2024-05-19 01:45:15.406953,38.5
2024-05-19 01:45:15.613600,42.0
2024-05-19 01:45:15.881960,42.5
2024-05-19 01:45:16.351915,25.5
2024-05-19 01:45:16.803950,17.5
2024-05-19 01:45:17.325837,15.0
2024-05-19 01:45:17.573046,8.0
2024-05-19 01:45:18.038484,31.5
2024-05-19 01:45:18.583897,17.0
2024-05-19 01:45:18.791433,14.0
2024-05-19 01:45:19.005800,41.0
2024-05-19 01:45:19.213940,42.0
2024-05-19 01:45:19.407979,44.0
2024-05-19 01:45:19.640579,37.0
2024-05-19 01:45:20.213792,25.0
2024-05-19 01:45:20.662964,19.75
2024-05-19 01:45:21.087688,18.25
2024-05-19 01:45:21.305345,14.5
2024-05-19 01:45:21.513949,38.0
2024-05-19 01:45:22.178145,5.75
2024-05-19 01:45:22.395892,28.0
2024-05-19 01:45:22.614952,35.5
2024-05-19 01:45:23.380273,4.75
2024-05-19 01:45:23.655996,22.5
2024-05-19 01:45:23.980951,6.0
2024-05-19 01:45:24.199907,15.0
2024-05-19 01:45:24.407921,31.5
2024-05-19 01:45:24.629124,31.5
2024-05-19 01:45:24.834301,30.0
2024-05-19 01:45:25.051921,29.5
2024-05-19 01:45:25.511911,15.75
2024-05-19 01:45:25.751897,0.0
2024-05-19 01:45:26.022945,26.0
2024-05-19 01:45:26.271630,25.5
2024-05-19 01:45:26.482664,31.0
2024-05-19 01:45:26.688967,29.5
2024-05-19 01:45:26.900529,30.0
2024-05-19 01:45:27.112361,29.5
2024-05-19 01:45:27.332122,29.5
2024-05-19 01:45:27.558796,27.5
2024-05-19 01:45:27.777223,28.5
2024-05-19 01:45:27.991943,31.0
2024-05-19 01:45:28.221900,29.0
2024-05-19 01:45:28.435817,30.0
2024-05-19 01:45:28.655017,31.0
2024-05-19 01:45:28.951326,19.0
2024-05-19 01:45:29.217508,17.0
2024-05-19 01:45:29.436858,29.5
2024-05-19 01:45:29.644956,31.5
2024-05-19 01:45:29.866025,27.5
