request_id,is_finished,start_time,finish_time,time_consumption
178920210395287203696357560255424172092,True,2024-05-19 01:44:51.946131,2024-05-19 01:45:11.822397,19.876265287399292
301775081787226766294487686044333850150,True,2024-05-19 01:44:53.331188,2024-05-19 01:45:12.821267,19.490078687667847
304476448374770851810115521780004880686,True,2024-05-19 01:44:53.686356,2024-05-19 01:45:13.863062,20.176706552505493
44395783845520299036190402773582400317,True,2024-05-19 01:44:56.970046,2024-05-19 01:45:19.634998,22.66495180130005
203911380855900244701030446293307796648,True,2024-05-19 01:44:58.118232,2024-05-19 01:45:21.400813,23.282580375671387
76217298875600381495293596090677173314,True,2024-05-19 01:44:58.976552,2024-05-19 01:45:22.409967,23.433414459228516
46842280717986872696844692842409651815,True,2024-05-19 01:44:59.086514,2024-05-19 01:45:22.567964,23.481450080871582
181697164423273129910807851099795371816,True,2024-05-19 01:44:59.353867,2024-05-19 01:45:23.293413,23.93954634666443
100365723975490461902229735785497237760,True,2024-05-19 01:44:59.479582,2024-05-19 01:45:23.527966,24.04838490486145
115258724505531575272227253747394554325,False,2024-05-19 01:45:01.173131,2024-05-19 01:45:23.528006,22.35487461090088
190021184690525975160268598043167983365,False,2024-05-19 01:45:00.787743,2024-05-19 01:45:23.528009,22.74026656150818
38813479399397880921186546921246978726,False,2024-05-19 01:45:01.908588,2024-05-19 01:45:23.528011,21.619422674179077
170467732872955557840115626114315547788,False,2024-05-19 01:45:01.486370,2024-05-19 01:45:23.528016,22.041646242141724
242270274166502214678233366303924738557,False,2024-05-19 01:45:06.514146,2024-05-19 01:45:23.528012,17.01386547088623
73103820838774520544929079422496852226,False,2024-05-19 01:45:03.918994,2024-05-19 01:45:23.528018,19.609024047851562
157528109826727744710998592848993167508,False,2024-05-19 01:45:09.421698,2024-05-19 01:45:23.528013,14.10631513595581
250111442462477250708792858211756557969,False,2024-05-19 01:45:10.552236,2024-05-19 01:45:23.528014,12.975778579711914
301018900828564743087289130006223136153,True,2024-05-19 01:45:15.183419,2024-05-19 01:45:31.447948,16.264528512954712
212199750412318564763325611698222783194,False,2024-05-19 01:45:15.625015,2024-05-19 01:45:31.447977,15.822962284088135
68305832102877286486010282123811292042,True,2024-05-19 01:45:16.772542,2024-05-19 01:45:31.827003,15.054460287094116
201506303725365513132334074664474864927,True,2024-05-19 01:45:19.614451,2024-05-19 01:45:38.800467,19.186015844345093
190520425968730497798074439599039713452,True,2024-05-19 01:45:24.644474,2024-05-19 01:45:43.968883,19.324408769607544
135692331766426466960313442740622524478,True,2024-05-19 01:45:31.513389,2024-05-19 01:45:43.968883,12.455493450164795
307045227245120382753967250775449946806,True,2024-05-19 01:45:31.490283,2024-05-19 01:45:46.646314,15.156030893325806
86949980691076126093569677309047543217,True,2024-05-19 01:45:36.276048,2024-05-19 01:45:52.812243,16.536194562911987
127005511597202096722196633258303600285,True,2024-05-19 01:45:36.589327,2024-05-19 01:45:53.790392,17.201064586639404
190757088176369527658691093868150616848,True,2024-05-19 01:45:44.833195,2024-05-19 01:46:05.647002,20.813806295394897
174898165376657501682409507789178041809,True,2024-05-19 01:45:45.085731,2024-05-19 01:46:07.626060,22.540328979492188
305929313277337669659186566479388501129,True,2024-05-19 01:45:46.036230,2024-05-19 01:46:08.319948,22.28371787071228
273003059136442867987369647687005689728,True,2024-05-19 01:45:46.255216,2024-05-19 01:46:08.319948,22.06473183631897
6158867854696868252602203308793422986,True,2024-05-19 01:45:47.945911,2024-05-19 01:46:09.440012,21.49410104751587
159448629220555026400980305966663177461,True,2024-05-19 01:45:48.875122,2024-05-19 01:46:10.839291,21.96416974067688
338801508753947514841082776615091642605,True,2024-05-19 01:45:48.875576,2024-05-19 01:46:10.999842,22.124266624450684
142335028589131232066850530547146135597,False,2024-05-19 01:45:49.610772,2024-05-19 01:46:10.999891,21.389119625091553
270983095788890553159008014752996973274,False,2024-05-19 01:45:49.685189,2024-05-19 01:46:10.999893,21.314703464508057
115672748940827527311581955552624637656,False,2024-05-19 01:45:50.663866,2024-05-19 01:46:10.999894,20.336028575897217
238386158523946545518241973244732160291,False,2024-05-19 01:45:51.276657,2024-05-19 01:46:10.999898,19.723240613937378
240457528677644620184728548078481217208,False,2024-05-19 01:45:53.502252,2024-05-19 01:46:10.999895,17.49764347076416
273781448998220215919033365539061603823,False,2024-05-19 01:45:51.169611,2024-05-19 01:46:10.999901,19.830289840698242
166663319800656623351482470228481869697,False,2024-05-19 01:45:56.499171,2024-05-19 01:46:10.999899,14.500727653503418
228835139415542905985186220078686632938,False,2024-05-19 01:45:53.160957,2024-05-19 01:46:10.999902,17.838944673538208
115625402549163267007116490999825572153,True,2024-05-19 01:46:00.130680,2024-05-19 01:46:15.543986,15.413306474685669
214172600716565009796372238016447016175,False,2024-05-19 01:45:59.931301,2024-05-19 01:46:15.544011,15.612709522247314
240381677107795384110718802953518275098,False,2024-05-19 01:46:02.441825,2024-05-19 01:46:15.544013,13.102187871932983
67951255556593428059064447483268671457,True,2024-05-19 01:46:04.241971,2024-05-19 01:46:22.417710,18.17573833465576
98422165875726635782178149806946118929,False,2024-05-19 01:46:05.975226,2024-05-19 01:46:22.417740,16.442513704299927
324468201919202351521104487278719925232,False,2024-05-19 01:46:05.976093,2024-05-19 01:46:22.417743,16.441649913787842
227324254994762493113153801906411967869,True,2024-05-19 01:46:09.923820,2024-05-19 01:46:27.256423,17.332603454589844
194002041454644002279108249260558902093,False,2024-05-19 01:46:12.226288,2024-05-19 01:46:27.256445,15.030157804489136
