sm util, unet time, post time
36.88709677419355,3.87001051902771,0.13634247779846193
47.3421052631579,5.917341470718384,0.2842751979827881
47.667910447761194,8.37939887046814,0.3964395523071289
48.443502824858754,11.142957830429078,0.5219473361968994
48.736607142857146,14.157193803787232,0.639935827255249
48.6978021978022,17.17529296875,0.7551176071166992
48.81944444444444,20.26125388145447,0.9288162231445313
49.23045822102426,23.185723876953126,1.0334393501281738
49.04739336492891,25.93181800842285,1.1550889968872071
49.003125,29.26788067817688,1.3095353603363038
49.28448275862069,31.862550592422487,1.4636080741882325
48.97419928825623,34.41261134147644,1.5726601600646972
