sm util, unet time, post time
10,2.2900158882141115,0.05018506050109863
10,3.6197962284088137,0.06962661743164063
10,4.35234956741333,0.09354119300842285
10,4.135984611511231,0.11277461051940918
10,4.593789720535279,0.13988914489746093
10,5.059575176239013,0.16245722770690918
10,6.536480903625488,0.1864926338195801
10,6.955915212631226,0.21318912506103516
10,7.431567096710205,0.23805065155029298
10,7.808204555511475,0.26658177375793457
10,9.221005773544311,0.2891703605651855
10,9.08585057258606,0.32001509666442873
