sm util, unet time, post time
21.028846153846153,3.17881383895874,0.06974673271179199
33.425925925925924,3.4391151905059814,0.11868171691894532
39.32258064516129,3.913048839569092,0.17983336448669435
44.73972602739726,4.67020058631897,0.22202639579772948
45.75568181818182,5.5079864978790285,0.28293633460998535
46.90594059405941,6.425829887390137,0.33585515022277834
47.547008547008545,7.497366237640381,0.3860819339752197
47.53284671532847,8.713306856155395,0.4252556324005127
47.883870967741935,9.951496410369874,0.4949822902679443
48.201149425287355,11.16023030281067,0.5367402076721192
48.329015544041454,12.415733098983765,0.6039132118225098
48.58495145631068,13.354787731170655,0.6729516983032227
48.57111111111111,14.528562927246094,0.6908866405487061
48.21457489878542,15.544833564758301,0.7844810962677002
48.507462686567166,16.88309555053711,0.8298995494842529
48.80344827586207,18.228654193878175,0.8979845523834229
48.83169934640523,19.281792879104614,0.9333442211151123
48.77950310559006,20.41152720451355,0.9937524318695068
49.044642857142854,21.261823606491088,1.1129380702972411
48.67090395480226,22.464720487594604,1.1241658210754395
48.79810298102981,23.389507436752318,1.1623260974884033
48.77295918367347,24.839466524124145,1.2420382022857666
48.87135922330097,25.908448028564454,1.3174773693084716
49.05800464037123,26.9262487411499,1.3582349300384522
48.871428571428574,28.282914686203004,1.4157411098480224
