request_id,is_finished,start_time,finish_time,time_consumption
189548174005842024852626771654846244949,True,2024-05-19 01:35:40.778655,2024-05-19 01:36:00.359992,19.581336736679077
190717176747630820110483819205815675148,True,2024-05-19 01:35:41.934449,2024-05-19 01:36:02.746023,20.81157422065735
80088539822430096473880696992080775873,True,2024-05-19 01:35:43.019148,2024-05-19 01:36:05.747014,22.72786545753479
315529864852385491480639330313029377688,True,2024-05-19 01:35:43.609218,2024-05-19 01:36:07.232005,23.622787475585938
199407971575992592214602377077498079784,True,2024-05-19 01:35:43.144645,2024-05-19 01:36:07.664437,24.51979160308838
158749247417625133180291467050287733733,True,2024-05-19 01:35:43.946251,2024-05-19 01:36:07.966789,24.020538330078125
219740412362156196877293558051831513903,True,2024-05-19 01:35:45.193584,2024-05-19 01:36:10.227960,25.03437614440918
71221707989962803234230443972076636433,True,2024-05-19 01:35:46.125422,2024-05-19 01:36:11.529175,25.403753519058228
37406805267175810169273615683777457054,True,2024-05-19 01:35:47.496980,2024-05-19 01:36:13.359942,25.862961530685425
304820418770948103581986091899812762388,True,2024-05-19 01:35:47.579829,2024-05-19 01:36:13.523002,25.943172216415405
107713981503833259990337245438547693194,False,2024-05-19 01:35:48.478685,2024-05-19 01:36:13.523039,25.04435396194458
248612074755589095176263698838247187932,False,2024-05-19 01:35:53.908867,2024-05-19 01:36:13.523044,19.614176511764526
339498670210573244533201294871752888563,False,2024-05-19 01:35:54.592659,2024-05-19 01:36:13.523045,18.93038558959961
255246627265267501040570943631278083270,False,2024-05-19 01:35:54.787054,2024-05-19 01:36:13.523046,18.735992431640625
278717129631069034496917575260370577216,False,2024-05-19 01:35:55.989157,2024-05-19 01:36:13.523047,17.53389000892639
74978783387432636523697799930653517737,False,2024-05-19 01:35:56.072041,2024-05-19 01:36:13.523048,17.451007604599
261810883990519132239867138768349433177,False,2024-05-19 01:35:57.273388,2024-05-19 01:36:13.523051,16.24966263771057
