step_count,timestamp,status,num_scheduled_reqs,num_req_of_512,num_req_of_768,num_req_of_1024,step_worker_time_consumption
2,2024-05-19 04:40:23.054270,RequestStatus.EMPTY,0,0,0,0,None
3,2024-05-19 04:40:24.853209,RequestStatus.PREPARE,1,0,0,1,1.780327320098877
4,2024-05-19 04:40:25.475716,RequestStatus.DENOISING,1,0,0,1,0.5925798416137695
5,2024-05-19 04:40:25.656032,RequestStatus.DENOISING,1,0,0,1,0.178206205368042
6,2024-05-19 04:40:25.825534,RequestStatus.DENOISING,1,0,0,1,0.17086148262023926
7,2024-05-19 04:40:26.028613,RequestStatus.DENOISING,1,0,0,1,0.14639616012573242
8,2024-05-19 04:40:26.238191,RequestStatus.DENOISING,1,0,0,1,0.16840457916259766
9,2024-05-19 04:40:26.316634,RequestStatus.DENOISING,1,0,0,1,0.1713399887084961
10,2024-05-19 04:40:26.492834,RequestStatus.DENOISING,1,0,0,1,0.172027587890625
11,2024-05-19 04:40:26.652455,RequestStatus.DENOISING,1,0,0,1,0.15836095809936523
12,2024-05-19 04:40:26.865941,RequestStatus.DENOISING,1,0,0,1,0.14784955978393555
13,2024-05-19 04:40:26.965296,RequestStatus.DENOISING,1,0,0,1,0.15697288513183594
14,2024-05-19 04:40:27.333560,RequestStatus.DENOISING,1,0,0,1,0.32399702072143555
15,2024-05-19 04:40:27.583706,RequestStatus.DENOISING,1,0,0,1,0.15856361389160156
16,2024-05-19 04:40:27.672735,RequestStatus.DENOISING,1,0,0,1,0.20577359199523926
17,2024-05-19 04:40:27.854955,RequestStatus.DENOISING,1,0,0,1,0.17732477188110352
18,2024-05-19 04:40:28.039898,RequestStatus.DENOISING,1,0,0,1,0.18282008171081543
19,2024-05-19 04:40:28.205967,RequestStatus.DENOISING,1,0,0,1,0.15379977226257324
20,2024-05-19 04:40:28.410521,RequestStatus.DENOISING,1,0,0,1,0.14796996116638184
21,2024-05-19 04:40:28.619175,RequestStatus.DENOISING,1,0,0,1,0.1619720458984375
22,2024-05-19 04:40:28.692278,RequestStatus.DENOISING,1,0,0,1,0.17827725410461426
23,2024-05-19 04:40:28.875135,RequestStatus.DENOISING,1,0,0,1,0.17632389068603516
24,2024-05-19 04:40:29.064555,RequestStatus.DENOISING,1,0,0,1,0.1468663215637207
25,2024-05-19 04:40:29.270091,RequestStatus.DENOISING,1,0,0,1,0.16045093536376953
26,2024-05-19 04:40:29.357019,RequestStatus.DENOISING,1,0,0,1,0.17217516899108887
27,2024-05-19 04:40:29.543949,RequestStatus.DENOISING,1,0,0,1,0.17496013641357422
28,2024-05-19 04:40:31.584416,RequestStatus.DENOISING,1,0,0,1,0.2820765972137451
29,2024-05-19 04:40:31.977308,RequestStatus.DENOISING,2,0,1,1,0.3896491527557373
30,2024-05-19 04:40:32.368925,RequestStatus.DENOISING,2,0,1,1,0.27853894233703613
31,2024-05-19 04:40:32.586752,RequestStatus.DENOISING,2,0,1,1,0.2887423038482666
32,2024-05-19 04:40:32.832055,RequestStatus.DENOISING,2,0,1,1,0.28037595748901367
33,2024-05-19 04:40:33.330565,RequestStatus.DENOISING,2,0,1,1,0.45319151878356934
34,2024-05-19 04:40:33.610281,RequestStatus.DENOISING,2,0,1,1,0.32117533683776855
35,2024-05-19 04:40:33.965810,RequestStatus.DENOISING,2,0,1,1,0.2849133014678955
36,2024-05-19 04:40:34.194077,RequestStatus.DENOISING,2,0,1,1,0.2901291847229004
37,2024-05-19 04:40:34.468949,RequestStatus.DENOISING,2,0,1,1,0.2711050510406494
38,2024-05-19 04:40:34.826032,RequestStatus.DENOISING,2,0,1,1,0.2970874309539795
39,2024-05-19 04:40:35.062760,RequestStatus.DENOISING,2,0,1,1,0.29222607612609863
40,2024-05-19 04:40:35.330101,RequestStatus.DENOISING,2,0,1,1,0.2641432285308838
41,2024-05-19 04:40:35.648388,RequestStatus.DENOISING,2,0,1,1,0.28318047523498535
42,2024-05-19 04:40:36.156815,RequestStatus.DENOISING,2,0,1,1,0.4257082939147949
43,2024-05-19 04:40:36.408413,RequestStatus.DENOISING,2,0,1,1,0.32509541511535645
44,2024-05-19 04:40:36.653462,RequestStatus.DENOISING,2,0,1,1,0.2761218547821045
45,2024-05-19 04:40:36.928098,RequestStatus.DENOISING,2,0,1,1,0.26798319816589355
46,2024-05-19 04:40:37.281786,RequestStatus.DENOISING,2,0,1,1,0.28708362579345703
47,2024-05-19 04:40:37.510765,RequestStatus.DENOISING,2,0,1,1,0.2781062126159668
48,2024-05-19 04:40:37.775101,RequestStatus.DENOISING,2,0,1,1,0.2767934799194336
49,2024-05-19 04:40:38.131788,RequestStatus.DENOISING,2,0,1,1,0.29078221321105957
50,2024-05-19 04:40:38.344983,RequestStatus.DENOISING,2,0,1,1,0.27547264099121094
51,2024-05-19 04:40:38.618015,RequestStatus.DENOISING,2,0,1,1,0.2717716693878174
52,2024-05-19 04:40:39.044075,RequestStatus.DENOISING,2,0,1,1,0.41797804832458496
53,2024-05-19 04:40:39.367470,RequestStatus.DENOISING,2,0,1,1,0.32189106941223145
54,2024-05-19 04:40:39.732429,RequestStatus.DENOISING,1,0,1,0,0.2545170783996582
